aX,aY,aZ,gX,gY,gZ
0.295,-1.082,1.726,70.557,-302.917,-128.540
0.390,-0.884,1.365,31.189,-159.851,-79.407
0.373,-0.855,1.069,-47.485,156.433,31.799
0.160,-0.904,0.614,-58.350,255.432,80.261
0.007,-0.920,0.516,-26.123,308.228,136.658
-0.146,-0.955,0.560,-9.033,286.133,140.076
-0.144,-0.969,0.611,-18.433,201.965,121.643
-0.089,-0.956,0.679,-39.795,162.781,116.272
-0.098,-0.883,0.703,-60.608,137.878,117.371
-0.137,-0.692,0.744,-77.026,140.259,126.404
-0.123,-0.607,0.759,-72.021,163.757,126.831
-0.072,-0.507,0.773,-50.110,241.028,120.483
0.081,-0.246,0.794,-36.133,284.180,119.507
0.193,-0.086,0.796,-9.155,338.562,121.155
0.369,0.224,0.724,-2.686,344.910,124.878
0.413,0.300,0.662,-5.859,333.862,132.080
0.448,0.312,0.576,-5.249,322.754,129.395
0.495,0.355,0.570,10.254,304.749,110.352
0.674,0.574,0.574,20.264,302.429,99.365
0.768,0.624,0.565,26.550,296.509,89.355
0.849,0.560,0.506,21.118,290.649,89.111
0.852,0.535,0.464,15.259,284.546,86.365
0.867,0.559,0.432,20.935,271.179,65.857
0.959,0.634,0.397,27.161,264.282,54.321
1.009,0.644,0.369,21.240,253.296,45.715
1.050,0.653,0.238,8.850,245.483,47.180
1.024,0.659,0.144,-19.897,214.050,51.697
0.958,0.651,-0.043,-28.442,193.359,50.293
0.949,0.647,-0.100,-23.071,155.212,33.752
0.948,0.624,-0.106,-12.085,135.498,22.278
0.951,0.592,-0.066,-1.160,113.281,12.451
0.955,0.568,-0.017,5.981,64.819,2.625
0.969,0.566,0.059,0.610,42.542,2.930
0.982,0.574,0.066,-17.761,13.306,2.747
1.023,0.635,0.042,-21.851,10.437,-0.244
1.047,0.688,0.034,-12.085,22.522,-4.333
1.086,0.745,0.040,-4.211,30.457,-4.395
1.101,0.741,0.045,2.258,30.823,-5.066
1.140,0.708,0.042,0.488,20.142,-6.592
1.159,0.676,0.038,-5.127,-13.550,-8.606
1.175,0.590,0.041,-6.958,-28.442,-7.202
1.167,0.545,0.044,-8.301,-40.405,0.305
1.124,0.459,0.039,-7.629,-39.124,5.615
1.093,0.427,0.032,-6.470,-35.217,10.986
1.059,0.403,0.019,-5.066,-23.865,20.020
0.980,0.364,-0.017,-5.188,-17.822,22.583
0.939,0.351,-0.034,-3.784,-5.127,22.949
0.887,0.334,-0.055,-2.625,0.793,21.240
0.873,0.328,-0.063,-2.136,7.202,14.832
0.869,0.314,-0.078,-2.808,6.226,11.414
0.879,0.303,-0.081,-5.127,0.000,7.324
0.894,0.296,-0.069,-5.371,-2.686,7.141
0.902,0.298,-0.055,-4.639,-4.639,7.751
0.903,0.312,-0.035,-4.883,-3.479,7.568
0.899,0.321,-0.034,-5.432,2.136,5.371
0.910,0.328,-0.045,-5.676,5.127,3.479
0.922,0.331,-0.053,-5.920,8.484,1.160
0.950,0.333,-0.069,-5.676,8.301,0.488
0.965,0.334,-0.075,-5.615,6.470,-0.244
0.971,0.334,-0.076,-6.287,-0.610,0.610
0.972,0.335,-0.077,-6.653,-3.418,1.648
0.974,0.334,-0.079,-6.348,-2.930,3.113
0.968,0.333,-0.084,-5.310,-0.366,3.906
0.952,0.342,-0.087,-2.869,5.005,4.883
0.934,0.353,-0.092,-1.953,5.615,4.089
0.932,0.353,-0.091,0.122,2.686,1.282
0.927,0.349,-0.075,1.648,0.977,0.732
0.922,0.346,-0.065,2.380,-2.441,1.343
0.919,0.344,-0.052,1.282,-3.967,1.892
0.921,0.347,-0.053,-1.465,-5.005,1.343
0.929,0.352,-0.061,-1.831,-4.456,0.427
0.932,0.353,-0.062,-1.099,-3.113,-0.549
0.936,0.354,-0.060,0.916,0.671,-1.221
0.941,0.356,-0.060,1.465,2.136,-0.610
0.940,0.363,-0.060,2.197,1.953,0.549
0.943,0.362,-0.057,2.136,0.427,0.305
0.945,0.360,-0.052,0.977,-3.296,-0.549
0.942,0.359,-0.048,0.427,-3.967,-0.427
0.943,0.358,-0.049,-0.183,-2.563,-0.427
0.940,0.355,-0.053,-0.244,-1.404,-0.549
0.943,0.354,-0.053,0.854,0.977,-0.488
0.951,0.350,-0.052,1.526,1.526,-0.549
0.956,0.347,-0.049,2.014,0.366,-0.366
0.964,0.340,-0.044,1.526,-1.038,0.366
0.958,0.343,-0.042,0.122,-3.967,2.136
0.947,0.352,-0.044,-0.549,-4.883,2.319
0.944,0.354,-0.046,-0.671,-4.089,1.343
0.935,0.356,-0.045,0.122,-2.258,1.038
0.936,0.354,-0.041,0.977,-0.305,0.610
0.943,0.347,-0.039,0.305,1.465,0.488
0.936,0.351,-0.044,-0.488,1.160,1.404
0.928,0.356,-0.051,-0.977,-0.122,1.282
0.936,0.352,-0.059,-0.793,-0.671,0.000
0.941,0.347,-0.058,0.488,-1.404,-0.427
0.946,0.343,-0.051,0.610,-1.343,0.122
0.948,0.344,-0.051,-0.610,-0.793,0.977
0.942,0.353,-0.060,-0.793,-0.793,1.465
0.936,0.358,-0.061,0.488,-0.916,1.099
0.931,0.359,-0.056,0.854,-1.160,0.610
0.933,0.359,-0.055,1.038,-1.831,-0.061
0.936,0.361,-0.056,1.343,-2.075,-0.366
0.938,0.360,-0.054,1.831,-2.075,-0.549
0.940,0.354,-0.047,1.587,-1.770,0.000
0.937,0.356,-0.046,1.587,-0.610,0.854
0.935,0.356,-0.043,1.892,-0.366,0.244
0.936,0.352,-0.037,2.197,-0.732,-0.488
0.937,0.347,-0.030,1.587,-2.686,0.000
0.941,0.346,-0.027,0.244,-3.540,0.549
0.938,0.353,-0.032,-1.404,-4.211,1.343
0.937,0.360,-0.039,-1.038,-3.723,0.854
0.948,0.352,-0.038,-0.549,-0.977,0.122
0.945,0.349,-0.038,-0.305,1.038,1.404
0.936,0.359,-0.040,-0.366,2.380,2.258
0.928,0.363,-0.044,-0.793,0.916,1.099
0.924,0.362,-0.043,-0.732,-2.380,0.305
0.919,0.365,-0.040,-0.854,-2.991,0.061

0.747,-1.196,1.297,99.731,-79.407,-136.230
0.900,-1.146,1.264,32.104,43.762,-75.684
0.852,-1.014,1.031,-5.737,92.590,-26.794
0.562,-1.126,0.860,-57.190,150.513,63.782
0.419,-1.186,0.824,-84.717,178.711,112.366
0.231,-1.186,0.766,-94.421,191.406,125.793
0.196,-1.165,0.733,-106.934,220.032,146.301
0.155,-1.046,0.682,-110.413,236.450,156.006
0.140,-0.971,0.661,-109.436,265.503,171.326
0.167,-0.764,0.646,-105.286,275.391,172.546
0.206,-0.600,0.644,-93.933,299.561,164.307
0.320,-0.223,0.605,-87.585,317.566,158.936
0.389,-0.065,0.561,-72.388,350.220,148.499
0.493,0.188,0.452,-62.683,357.056,141.968
0.520,0.321,0.415,-38.391,353.516,126.587
0.600,0.569,0.395,-23.071,343.567,120.300
0.674,0.633,0.404,0.793,304.565,114.807
0.726,0.684,0.413,4.456,281.738,111.694
0.736,0.715,0.393,-4.028,248.108,93.994
0.763,0.833,0.289,-12.634,239.075,83.374
0.777,0.867,0.222,-19.836,233.276,74.829
0.774,0.848,0.111,-21.667,211.548,61.340
0.772,0.816,0.079,-17.883,190.002,53.589
0.764,0.793,0.075,-14.404,136.780,41.565
0.709,0.815,0.098,-17.212,112.915,40.100
0.685,0.853,0.092,-30.701,75.684,31.738
0.661,0.927,0.035,-37.292,60.059,20.935
0.684,0.954,0.005,-37.354,33.936,-7.568
0.792,0.958,-0.027,-30.701,24.292,-20.508
0.859,0.938,-0.031,-7.568,13.916,-37.964
1.013,0.895,0.030,7.263,10.803,-42.297
1.072,0.862,0.090,31.311,0.916,-40.649
1.113,0.778,0.192,34.790,-6.409,-34.790
1.095,0.738,0.211,30.518,-15.015,-27.344
1.068,0.711,0.203,5.859,-32.043,-12.573
1.027,0.688,0.116,-6.958,-37.415,-7.446
1.027,0.675,0.061,-18.555,-33.997,-3.662
1.031,0.628,-0.012,-16.052,-23.804,-2.991
1.023,0.597,-0.030,-2.991,6.897,-1.465
0.995,0.508,-0.051,2.136,21.790,-0.977
0.987,0.464,-0.064,3.540,33.386,1.465
0.961,0.410,-0.090,1.160,28.809,4.211
0.937,0.400,-0.097,-1.831,12.390,10.376
0.901,0.389,-0.090,-1.465,5.432,11.230
0.889,0.386,-0.083,0.916,-0.671,9.949
0.868,0.386,-0.064,2.686,-0.183,9.094
0.870,0.384,-0.053,5.005,2.686,5.920
0.868,0.376,-0.030,5.249,4.456,4.333
0.868,0.373,-0.021,5.493,6.409,3.113
0.881,0.366,-0.018,3.479,8.728,-0.061
0.911,0.356,-0.035,1.343,9.033,-0.977
0.914,0.360,-0.045,0.366,8.545,-0.854
0.936,0.367,-0.061,0.671,7.568,-1.953
0.941,0.368,-0.065,0.916,7.324,-3.662
0.930,0.382,-0.068,2.075,8.423,-2.930
0.929,0.391,-0.065,4.150,7.263,-1.831
0.924,0.405,-0.056,3.845,3.113,-1.587
0.925,0.409,-0.047,2.808,-2.075,-1.038
0.908,0.424,-0.042,0.183,-10.620,0.977
0.885,0.439,-0.043,-0.549,-12.939,1.221
0.867,0.449,-0.040,-0.366,-15.015,-2.258
0.882,0.423,-0.026,-0.183,-15.381,-4.761
0.892,0.407,-0.024,-0.610,-12.207,-5.127
0.883,0.412,-0.033,-0.305,-8.606,-4.150
0.893,0.413,-0.035,0.793,-2.136,-6.470
0.936,0.397,-0.039,0.427,-0.488,-8.057
0.942,0.401,-0.042,-0.488,1.648,-6.897
0.953,0.408,-0.057,-0.916,2.441,-6.714
0.962,0.398,-0.066,-0.977,3.479,-6.775
0.960,0.394,-0.070,0.366,4.028,-4.822
0.952,0.401,-0.067,3.540,2.930,-1.709
0.955,0.396,-0.055,4.211,0.305,-2.197
0.958,0.387,-0.047,4.333,-2.563,-2.441
0.943,0.387,-0.032,4.517,-5.859,-0.061
0.931,0.390,-0.024,4.822,-6.104,0.916
0.925,0.391,-0.014,3.662,-5.981,0.916
0.928,0.386,-0.006,2.258,-5.493,0.854
0.923,0.388,-0.009,1.099,-1.953,1.648
0.919,0.394,-0.013,1.282,0.427,1.343
0.919,0.393,-0.016,1.404,2.747,-0.244
0.914,0.389,-0.020,1.526,2.686,-0.488
0.916,0.388,-0.021,0.366,0.305,-0.122
0.919,0.391,-0.021,-0.427,-1.343,0.427
0.921,0.395,-0.022,-1.160,-2.747,1.099
0.922,0.401,-0.027,-1.160,-2.014,0.793
0.920,0.403,-0.028,-0.549,0.977,0.305
0.917,0.406,-0.034,-0.549,2.441,-0.061
0.919,0.403,-0.038,-0.671,4.211,-1.160
0.930,0.397,-0.042,-0.366,4.700,-1.099
0.936,0.396,-0.043,-0.183,3.967,-0.366
0.945,0.396,-0.052,-0.610,2.625,0.183
0.943,0.399,-0.056,-0.854,1.038,0.854
0.939,0.402,-0.057,0.366,-0.793,1.099
0.938,0.400,-0.052,1.160,-0.793,1.038
0.933,0.401,-0.046,2.136,0.000,2.319
0.911,0.415,-0.040,2.258,0.122,2.686
0.906,0.417,-0.038,1.892,-1.831,0.671
0.920,0.401,-0.032,1.404,-3.357,-0.305
0.925,0.394,-0.031,0.854,-3.479,0.671
0.919,0.398,-0.028,1.526,-1.709,1.465
0.914,0.400,-0.025,2.441,2.258,0.977
0.901,0.398,-0.025,2.136,3.113,0.854
0.895,0.401,-0.028,1.465,1.892,0.916
0.892,0.404,-0.032,1.099,0.427,0.122
0.897,0.401,-0.033,0.732,-1.038,-0.977
0.905,0.397,-0.031,0.854,-2.014,-1.770
0.920,0.395,-0.027,0.854,-1.587,-1.587
0.926,0.398,-0.029,0.000,-0.244,-1.465
0.940,0.396,-0.034,-0.061,0.732,-1.648
0.943,0.394,-0.037,0.244,2.869,-0.854
0.938,0.403,-0.049,0.427,3.296,0.000
0.932,0.408,-0.052,1.038,1.221,-0.061
0.929,0.404,-0.050,1.587,-0.793,-0.610
0.924,0.401,-0.044,2.686,-3.357,-0.122
0.920,0.398,-0.029,2.808,-3.540,0.122
0.925,0.394,-0.022,1.587,-2.930,0.366
0.923,0.395,-0.018,1.099,-2.075,1.099
0.921,0.398,-0.018,1.038,-0.488,1.465
0.926,0.398,-0.021,0.977,2.747,0.732

1.154,1.177,0.240,43.335,-207.275,-33.325
1.083,1.150,0.290,59.875,-225.952,-51.697
0.942,1.055,0.369,64.697,-233.643,-63.843
0.874,1.024,0.398,60.974,-263.977,-87.708
0.727,1.009,0.439,54.260,-282.349,-98.633
0.624,0.979,0.459,37.659,-313.965,-126.465
0.593,0.939,0.472,30.396,-328.552,-144.348
0.559,0.888,0.491,27.466,-353.088,-178.772
0.472,0.761,0.544,33.081,-359.253,-194.519
0.419,0.674,0.573,48.523,-355.347,-226.440
0.323,0.421,0.599,54.016,-349.060,-238.647
0.280,0.284,0.586,65.125,-324.829,-239.258
0.252,0.005,0.594,72.998,-301.025,-225.281
0.275,-0.140,0.631,80.383,-235.229,-163.391
0.247,-0.411,0.686,73.853,-197.021,-119.873
0.157,-0.523,0.662,48.279,-113.403,-43.701
-0.092,-0.767,0.548,31.982,-74.402,-19.409
-0.192,-0.914,0.496,14.282,-45.593,-1.221
-0.300,-1.206,0.434,-13.855,-26.184,23.926
-0.285,-1.331,0.420,-17.944,-31.250,27.832
-0.015,-1.477,0.531,2.441,-52.612,9.277
0.196,-1.484,0.671,24.414,-59.082,-9.827
0.426,-1.460,0.852,56.885,-28.137,-40.344
0.827,-1.349,1.184,52.063,10.193,-39.551
0.911,-1.269,1.238,-3.113,94.666,1.587
0.693,-1.099,1.054,-36.865,131.226,36.316
0.481,-1.052,0.896,-82.397,192.505,99.243
0.178,-0.948,0.636,-93.628,212.585,114.197
0.119,-0.878,0.557,-95.276,221.191,119.385
0.120,-0.781,0.529,-87.585,215.576,118.469
0.146,-0.761,0.572,-75.073,204.285,119.263
0.166,-0.709,0.681,-75.684,204.529,123.596
0.195,-0.636,0.700,-78.491,213.318,128.784
0.352,-0.344,0.658,-77.454,260.864,128.845
0.412,-0.193,0.589,-72.571,290.649,124.084
0.446,-0.094,0.504,-62.683,326.965,117.737
0.485,0.011,0.362,-55.237,328.796,114.746
0.515,0.104,0.334,-23.071,322.632,98.633
0.606,0.376,0.327,-3.418,321.045,87.891
0.672,0.466,0.305,12.756,312.866,78.369
0.794,0.540,0.202,6.409,303.955,78.125
0.862,0.546,0.134,-9.033,277.649,68.115
0.995,0.577,0.051,-9.460,262.329,56.335
1.038,0.593,0.015,-8.484,236.145,42.053
1.041,0.640,-0.106,-12.024,225.342,44.067
0.979,0.714,-0.168,-14.343,213.684,48.340
0.910,0.802,-0.210,-13.489,186.584,49.133
0.858,0.892,-0.230,-15.503,172.424,44.250
0.870,0.893,-0.235,-27.588,133.301,34.485
0.863,0.917,-0.284,-35.889,108.948,31.311
0.831,0.948,-0.325,-44.617,72.327,22.278
0.825,0.958,-0.396,-39.978,60.608,13.123
0.844,0.931,-0.404,-13.428,42.969,-10.132
0.900,0.851,-0.338,5.554,36.011,-19.592
0.932,0.812,-0.276,35.950,21.179,-28.992
0.974,0.740,-0.145,40.649,10.864,-28.931
0.988,0.699,-0.097,27.405,-14.771,-22.217
0.994,0.640,-0.080,15.625,-27.100,-17.212
0.995,0.624,-0.097,1.526,-35.767,-6.897
0.984,0.594,-0.125,1.648,-28.198,-2.441
0.976,0.581,-0.133,5.066,-15.625,1.526
0.969,0.570,-0.140,12.207,11.169,6.042
0.946,0.542,-0.153,12.817,19.348,6.775
0.925,0.529,-0.161,8.850,17.029,5.249
0.888,0.491,-0.170,5.798,8.972,3.357
0.887,0.463,-0.176,-0.183,-4.517,-0.244
0.883,0.415,-0.193,-1.160,-4.150,-0.671
0.875,0.399,-0.201,2.441,7.446,-0.793
0.875,0.362,-0.205,4.639,13.245,-2.258
0.889,0.340,-0.205,2.991,16.418,-4.456
0.909,0.313,-0.220,-0.244,15.198,-4.211
0.917,0.309,-0.232,-4.456,10.803,-2.625
0.923,0.319,-0.252,-5.127,7.996,-2.014
0.914,0.330,-0.257,-4.578,5.188,-1.282
0.906,0.342,-0.256,-0.183,1.709,-1.648
0.895,0.354,-0.242,2.136,1.770,-2.991
0.891,0.350,-0.229,3.540,2.686,-5.432
0.905,0.345,-0.216,1.892,1.709,-5.981
0.918,0.346,-0.222,-3.967,-3.174,-6.226
0.958,0.349,-0.240,-5.432,-4.578,-6.287
0.974,0.347,-0.248,-4.822,-0.854,-5.188
0.960,0.365,-0.259,-3.052,1.465,-3.540
0.958,0.369,-0.261,-1.282,1.831,-2.441
0.960,0.359,-0.266,-1.709,0.366,-1.831
0.941,0.365,-0.268,-1.099,-4.089,2.136
0.908,0.378,-0.268,-0.854,-7.263,2.197
0.907,0.371,-0.266,-1.099,-10.498,0.854
0.900,0.365,-0.265,-0.671,-12.085,0.732
0.882,0.365,-0.260,0.366,-10.132,1.099
0.888,0.358,-0.259,0.977,-6.470,-0.549
0.890,0.346,-0.256,1.160,-5.676,0.000
0.886,0.352,-0.257,1.404,-6.958,1.099
0.893,0.355,-0.258,0.916,-9.033,-0.122
0.888,0.356,-0.253,2.502,-10.132,-0.671
0.880,0.368,-0.239,4.089,-8.911,-0.977
0.894,0.364,-0.236,4.028,-7.629,-3.540
0.907,0.359,-0.229,4.150,-7.141,-3.540
0.908,0.363,-0.219,5.432,-6.348,-2.625
0.924,0.353,-0.209,4.456,-7.019,-2.869
0.927,0.352,-0.210,3.723,-7.019,-1.526
0.925,0.361,-0.209,4.517,-6.409,-1.099
0.931,0.355,-0.202,4.822,-6.348,-1.709
0.934,0.349,-0.194,4.456,-7.080,-0.854
0.917,0.363,-0.186,4.089,-7.446,0.244
0.914,0.366,-0.188,2.319,-8.728,-1.343
0.930,0.347,-0.194,2.075,-8.484,-2.197
0.927,0.345,-0.193,3.723,-5.005,-0.977
0.915,0.351,-0.191,3.967,-3.418,-0.854
0.913,0.350,-0.193,2.625,-2.075,-1.831
0.915,0.353,-0.199,2.319,-1.587,-1.587
0.918,0.355,-0.201,2.197,-0.427,-1.282
0.922,0.356,-0.200,2.197,-0.305,-1.160
0.922,0.356,-0.199,2.075,-1.221,-0.916
0.922,0.351,-0.200,1.831,-2.197,-1.038
0.916,0.353,-0.198,2.319,-3.601,-0.549
0.905,0.360,-0.190,2.869,-3.723,-0.427
0.913,0.356,-0.184,3.052,-3.723,-0.977
0.926,0.346,-0.179,2.441,-3.357,-1.221
0.926,0.348,-0.180,1.892,-3.052,-0.427

0.355,-1.147,1.538,70.801,-314.392,-90.393
0.392,-0.899,1.631,37.964,-236.450,-49.377
0.325,-0.800,1.437,5.432,-138.123,-24.231
0.161,-0.742,0.879,-47.913,107.300,29.297
0.096,-0.746,0.661,-49.194,202.270,52.307
0.027,-0.724,0.496,-14.099,294.861,82.520
0.024,-0.754,0.539,5.127,304.443,93.567
0.032,-0.796,0.616,16.846,283.813,112.366
0.059,-0.860,0.731,7.996,267.761,117.798
0.071,-0.909,0.748,-18.066,253.662,121.155
0.091,-0.951,0.766,-25.635,258.118,125.610
0.120,-0.850,0.764,-28.503,281.494,137.451
0.230,-0.438,0.681,-27.039,297.241,135.681
0.301,-0.263,0.598,-23.682,331.238,116.150
0.375,-0.010,0.496,-19.165,335.937,107.239
0.391,0.046,0.450,-9.827,320.251,104.675
0.535,0.226,0.379,-9.338,315.002,98.206
0.618,0.403,0.336,-12.695,311.951,86.487
0.647,0.587,0.255,-25.940,297.607,70.801
0.618,0.737,0.061,-28.992,287.354,73.120
0.657,0.748,0.054,-15.869,262.512,75.623
0.841,0.794,0.179,-6.287,243.713,67.566
0.912,0.819,0.231,-7.874,196.655,40.039
0.977,0.929,0.203,-21.057,173.706,28.809
0.988,0.920,0.098,-51.819,144.836,24.719
1.007,0.811,-0.107,-51.697,142.639,27.100
1.029,0.806,-0.114,-16.418,145.752,27.466
1.059,0.861,-0.013,-1.160,142.517,26.062
1.076,0.913,0.021,2.869,130.005,22.949
1.136,1.002,-0.048,-17.151,70.740,17.517
1.168,0.967,-0.109,-31.616,43.030,16.235
1.192,0.896,-0.150,-30.396,20.935,13.977
1.186,0.813,-0.117,-11.841,15.442,12.634
1.157,0.783,-0.044,19.958,0.061,12.329
1.085,0.701,0.080,21.118,-9.521,14.954
1.050,0.682,0.090,0.549,-22.766,17.029
0.997,0.666,0.021,-10.681,-25.452,15.930
0.971,0.644,-0.040,-17.578,-16.113,13.794
0.948,0.588,-0.125,-13.794,-3.174,9.460
0.958,0.567,-0.145,-4.456,18.311,-2.563
0.980,0.543,-0.165,-1.343,20.630,-5.249
0.975,0.528,-0.168,1.831,18.433,-4.517
0.960,0.510,-0.159,6.958,9.155,2.502
0.933,0.464,-0.108,5.249,2.502,6.653
0.913,0.440,-0.093,-4.700,-12.390,13.428
0.894,0.420,-0.087,-7.751,-16.235,13.733
0.897,0.414,-0.088,-8.850,-11.475,9.155
0.912,0.381,-0.090,-8.789,-4.150,6.531
0.913,0.375,-0.102,-7.385,11.230,3.113
0.899,0.376,-0.140,-5.554,16.907,1.770
0.895,0.379,-0.151,-1.831,22.827,-1.160
0.902,0.377,-0.162,-1.648,20.813,-2.136
0.905,0.368,-0.167,-2.930,16.052,-2.502
0.917,0.365,-0.164,-2.563,3.845,-2.380
0.920,0.371,-0.152,-0.061,-0.549,-1.587
0.917,0.378,-0.138,2.197,-2.380,0.549
0.900,0.391,-0.123,2.136,-1.709,0.610
0.901,0.394,-0.125,2.197,3.174,-0.916
0.903,0.398,-0.138,3.357,7.446,-2.075
0.905,0.402,-0.141,6.653,12.207,-3.845
0.904,0.405,-0.140,7.080,10.315,-4.150
0.902,0.404,-0.138,6.165,2.075,-4.272
0.919,0.394,-0.131,5.127,-1.831,-3.723
0.921,0.393,-0.129,4.150,-6.409,-0.854
0.907,0.403,-0.120,4.333,-6.958,0.305
0.907,0.405,-0.117,4.395,-7.141,0.610
0.890,0.408,-0.118,4.578,-8.301,-1.221
0.882,0.411,-0.115,5.615,-8.179,-2.258
0.885,0.408,-0.106,6.653,-4.089,-4.028
0.899,0.393,-0.096,6.042,-1.221,-4.578
0.900,0.399,-0.101,4.883,2.136,-4.883
0.917,0.400,-0.116,4.333,2.014,-5.493
0.923,0.395,-0.120,4.578,-0.427,-6.409
0.933,0.381,-0.117,4.822,-1.343,-5.920
0.944,0.374,-0.114,4.089,-2.319,-3.540
0.945,0.383,-0.116,3.662,-3.235,-1.953
0.940,0.392,-0.119,3.296,-5.859,-0.732
0.928,0.402,-0.120,4.211,-6.592,-1.160
0.922,0.406,-0.117,7.874,-4.395,-2.380
0.922,0.404,-0.105,9.277,-2.441,-3.113
0.923,0.397,-0.097,9.583,0.183,-3.784
0.920,0.385,-0.087,8.728,0.427,-3.174
0.921,0.383,-0.085,7.385,0.000,-2.380
0.923,0.381,-0.084,5.676,-2.686,-1.099
0.926,0.381,-0.081,5.371,-4.333,-0.732
0.926,0.381,-0.078,4.578,-6.470,-0.122
0.913,0.384,-0.077,4.395,-6.042,0.122
0.908,0.387,-0.079,4.517,-2.502,-0.854
0.910,0.389,-0.087,4.578,-0.305,-1.892
0.911,0.387,-0.086,4.944,3.235,-3.601
0.911,0.385,-0.086,4.700,3.296,-4.150
0.914,0.385,-0.088,3.723,0.977,-4.089
0.927,0.379,-0.088,3.418,-0.916,-3.357
0.925,0.379,-0.087,3.906,-4.944,-1.892
0.911,0.385,-0.077,4.333,-5.554,-1.465
0.911,0.387,-0.072,4.761,-4.211,-2.136
0.916,0.390,-0.066,4.944,-2.930,-3.174
0.923,0.388,-0.062,4.211,0.122,-4.883
0.938,0.377,-0.070,2.869,0.793,-5.249
0.939,0.380,-0.076,2.380,0.122,-4.517
0.944,0.379,-0.070,2.258,-1.099,-3.845
0.948,0.373,-0.066,1.343,-2.625,-3.296
0.944,0.374,-0.069,0.244,-3.357,-1.587
0.932,0.383,-0.078,0.366,-2.380,-1.343
0.932,0.382,-0.080,0.061,-1.892,-2.441
0.927,0.383,-0.082,0.488,-2.502,-2.869
0.921,0.381,-0.080,1.221,-1.953,-2.808
0.918,0.376,-0.080,0.793,-1.221,-2.563
0.916,0.379,-0.084,0.305,-0.549,-2.686
0.921,0.381,-0.085,0.793,-1.038,-3.235
0.930,0.377,-0.081,1.526,-2.563,-3.967
0.932,0.368,-0.075,1.709,-2.991,-3.601
0.929,0.370,-0.073,1.953,-2.747,-2.991
0.932,0.372,-0.072,1.038,-1.831,-2.380
0.930,0.374,-0.074,-0.122,-2.014,-2.197
0.927,0.378,-0.077,-0.671,-2.563,-2.808
0.933,0.378,-0.079,-0.122,-2.747,-3.784
0.939,0.372,-0.077,0.854,-2.502,-4.578
0.951,0.360,-0.066,0.977,-2.319,-3.845
