aX,aY,aZ,gX,gY,gZ
0.223,-0.312,0.947,-2.441,1.160,-1.221
0.223,-0.304,0.943,-2.502,2.258,0.000
0.220,-0.286,0.928,-2.502,1.526,0.305
0.213,-0.280,0.921,-0.916,0.916,0.427
0.202,-0.283,0.923,0.183,1.099,0.244
0.202,-0.281,0.929,0.366,0.610,0.000
0.197,-0.273,0.930,-0.122,1.099,-0.305
0.200,-0.275,0.925,0.305,1.587,-2.014
0.229,-0.296,0.925,0.122,-0.427,-3.418
0.244,-0.302,0.928,-1.038,-5.127,-4.456
0.253,-0.304,0.931,-0.732,-4.395,-3.296
0.249,-0.303,0.931,1.160,1.099,0.793
0.234,-0.296,0.925,1.160,1.892,2.075
0.223,-0.291,0.922,0.183,-1.282,1.709
0.206,-0.289,0.932,-0.122,-2.747,0.793
0.206,-0.289,0.938,-1.404,-2.930,-0.488
0.203,-0.278,0.927,-2.136,-1.709,0.183
0.194,-0.277,0.910,-0.793,2.563,1.404

-0.882,-0.440,1.328,-5.615,-0.977,7.812
-0.929,-0.391,1.244,-20.325,12.634,-21.179
-0.904,-0.381,1.182,-38.879,8.179,-58.411
-0.793,-0.405,1.125,-41.016,-0.671,-75.256
-0.700,-0.396,1.128,-35.950,-11.169,-106.628
-0.507,-0.391,1.060,-41.138,-7.568,-122.070
-0.293,-0.464,0.900,-48.645,10.620,-145.264
-0.163,-0.497,0.844,-38.879,33.997,-158.936
0.060,-0.535,0.761,-33.386,44.739,-164.673
0.195,-0.550,0.703,-33.081,53.711,-176.147
0.567,-0.584,0.571,-35.645,52.673,-176.025
1.124,-0.649,0.492,-29.419,59.814,-171.936
1.469,-0.698,0.490,-11.169,44.067,-164.001
2.155,-0.838,0.632,-1.221,32.410,-150.879
2.456,-0.932,0.757,16.174,25.269,-104.675
2.723,-0.941,0.901,15.564,23.743,-71.533
2.626,-0.806,0.842,-13.000,17.395,7.751
2.102,-0.504,0.565,-28.503,8.667,48.096
1.786,-0.398,0.449,-31.128,-18.677,95.886
1.290,-0.295,0.377,-21.179,-36.194,101.807
1.105,-0.285,0.410,4.211,-67.871,107.483
0.789,-0.271,0.557,15.320,-71.655,116.150
0.647,-0.263,0.633,26.245,-58.044,135.803
0.415,-0.267,0.698,23.987,-48.218,141.907
0.154,-0.292,0.701,15.564,-34.302,154.663
0.005,-0.313,0.725,15.991,-30.640,159.912
-0.221,-0.319,0.833,24.109,-25.391,150.024
-0.300,-0.329,0.887,27.161,-22.461,140.320
-0.473,-0.406,1.010,29.419,-18.066,128.052
-0.567,-0.416,1.076,34.973,-16.235,103.027
-0.692,-0.384,1.163,35.278,-12.634,90.515
-0.707,-0.384,1.163,21.667,0.549,77.942
-0.719,-0.377,1.124,12.573,6.409,75.745
-0.715,-0.359,1.106,4.822,12.634,68.909
-0.658,-0.318,1.072,4.333,13.306,61.035
-0.619,-0.301,1.053,2.563,9.460,39.307
-0.526,-0.269,1.039,2.991,5.249,28.076
-0.448,-0.265,1.044,8.545,4.395,6.531
-0.244,-0.300,1.044,11.536,7.507,-2.258
-0.146,-0.316,1.036,14.282,10.132,-11.414
0.005,-0.330,1.014,13.977,8.606,-12.634
0.060,-0.333,0.999,12.756,1.160,-16.296
0.141,-0.347,0.977,12.451,-3.479,-19.165
0.161,-0.344,0.971,13.733,-8.972,-22.400
0.186,-0.335,0.976,15.076,-9.399,-21.118
0.196,-0.332,0.987,18.677,-7.385,-15.747
0.210,-0.332,1.011,19.714,-5.737,-14.771
0.227,-0.329,1.021,18.005,-4.517,-16.663
0.232,-0.325,1.019,14.221,-5.676,-17.639
0.222,-0.316,0.996,5.005,-10.315,-17.639
0.218,-0.313,0.983,1.099,-10.925,-18.188
0.226,-0.308,0.963,1.648,-8.972,-17.578
0.236,-0.308,0.956,3.906,-2.808,-13.245
0.243,-0.309,0.947,4.089,0.244,-10.071
0.237,-0.305,0.941,1.526,2.991,-5.066
0.221,-0.297,0.918,-0.549,2.319,-4.150
0.217,-0.296,0.907,-1.831,-0.549,-4.211
0.207,-0.292,0.909,-0.977,-1.465,-4.272
0.204,-0.290,0.913,0.793,-1.770,-4.089
0.202,-0.293,0.920,1.587,-1.587,-3.296
0.187,-0.292,0.940,3.235,0.366,-0.427
0.181,-0.292,0.945,2.930,1.404,0.916
0.168,-0.287,0.945,0.671,0.549,1.587
0.174,-0.291,0.943,-0.061,-0.244,0.244
0.188,-0.301,0.946,-0.366,-0.488,-1.892
0.193,-0.310,0.949,0.793,0.244,-1.465
0.206,-0.324,0.952,0.183,-0.732,-1.282
0.204,-0.320,0.951,-0.488,-0.854,0.427
0.192,-0.309,0.944,0.244,1.099,1.770
0.187,-0.304,0.942,0.732,3.174,3.113
0.173,-0.287,0.931,0.305,2.563,3.052
0.161,-0.285,0.927,1.038,0.916,1.953
0.161,-0.298,0.933,1.526,0.000,0.549
0.162,-0.302,0.936,0.977,-1.038,-0.549
0.148,-0.306,0.934,1.526,-0.061,-0.061
0.148,-0.317,0.938,3.967,0.244,0.427
0.157,-0.314,0.963,3.662,-0.793,0.427
0.155,-0.309,0.960,1.770,0.977,0.305
0.159,-0.310,0.947,2.197,2.380,0.061
0.172,-0.315,0.950,1.648,2.258,-1.038
0.174,-0.321,0.949,0.488,1.770,-0.793
0.166,-0.317,0.944,0.549,4.089,0.427
0.165,-0.311,0.928,1.282,5.798,0.305
0.180,-0.296,0.917,1.282,5.249,-0.366
0.178,-0.288,0.911,0.610,4.517,-0.366
0.183,-0.296,0.914,2.441,3.723,-1.465
0.197,-0.304,0.926,4.028,2.258,-2.502
0.210,-0.309,0.936,3.723,-0.366,-2.380
0.212,-0.318,0.940,3.174,-0.366,-1.282
0.213,-0.323,0.938,3.784,0.488,-0.183
0.211,-0.319,0.933,3.845,0.427,0.305
0.200,-0.314,0.928,3.845,0.732,2.014
0.178,-0.306,0.926,4.822,1.221,2.014
0.172,-0.308,0.934,6.165,0.305,0.977
0.168,-0.307,0.937,5.798,-0.610,0.793
0.164,-0.313,0.946,5.188,-0.488,-0.061
0.163,-0.318,0.952,5.005,0.977,-0.061
0.166,-0.327,0.957,4.028,1.587,0.427
0.167,-0.324,0.953,2.014,3.052,1.221
0.175,-0.323,0.938,1.953,4.456,1.160
0.184,-0.328,0.934,2.563,4.578,0.183
0.193,-0.329,0.938,2.441,3.113,-0.183
0.192,-0.325,0.941,1.648,1.953,-0.610
0.199,-0.328,0.942,1.221,1.526,-0.793
0.199,-0.325,0.943,0.427,0.183,-0.183
0.190,-0.324,0.943,0.427,0.610,0.122
0.191,-0.328,0.945,0.183,-0.061,-0.122
0.187,-0.330,0.955,-0.183,-1.160,-0.366
0.191,-0.336,0.959,-0.916,-1.648,-1.221
0.194,-0.336,0.958,-2.136,-1.038,0.122
0.194,-0.332,0.942,-2.441,0.061,0.977
0.191,-0.328,0.934,-1.831,0.977,1.465
0.185,-0.319,0.933,-1.587,0.122,0.671
0.188,-0.319,0.936,-1.953,-1.953,-1.221
0.199,-0.328,0.943,-2.197,-2.625,-1.465
0.206,-0.334,0.947,-2.808,-2.563,-0.427
0.208,-0.335,0.945,-2.991,-1.770,0.793
0.202,-0.333,0.941,-2.930,0.671,3.479
0.188,-0.320,0.929,-3.296,1.038,4.150

-0.915,-0.434,1.350,-16.541,16.479,2.441
-0.972,-0.420,1.292,-33.875,28.320,-28.259
-0.925,-0.443,1.206,-60.120,31.433,-67.200
-0.749,-0.480,1.011,-70.923,27.832,-82.947
-0.648,-0.469,0.955,-75.195,14.038,-112.305
-0.444,-0.462,0.880,-67.993,12.939,-127.808
-0.160,-0.537,0.811,-45.105,26.794,-151.184
-0.028,-0.547,0.794,-33.936,24.963,-158.813
0.173,-0.518,0.781,-33.875,11.475,-160.400
0.389,-0.430,0.752,-31.006,-13.672,-168.030
0.536,-0.438,0.734,-23.376,-12.024,-167.725
0.915,-0.553,0.760,0.732,35.645,-154.053
1.087,-0.583,0.794,10.803,56.702,-144.775
1.367,-0.556,0.791,9.644,63.049,-123.657
1.487,-0.525,0.756,-0.549,55.664,-111.816
1.726,-0.519,0.688,-14.893,25.574,-93.994
1.847,-0.537,0.666,-11.230,-1.343,-72.693
2.045,-0.586,0.638,-9.399,-5.981,-51.941
2.052,-0.594,0.632,-6.165,-14.282,-0.671
1.829,-0.536,0.646,-5.859,-20.325,26.123
1.635,-0.499,0.649,-8.423,-30.457,69.763
1.258,-0.435,0.637,-8.057,-33.081,84.167
1.108,-0.422,0.627,-7.263,-36.987,105.713
0.773,-0.392,0.661,-4.761,-40.894,112.671
0.612,-0.349,0.691,2.014,-36.743,118.469
0.390,-0.337,0.697,4.150,-27.771,124.756
0.273,-0.349,0.701,13.855,-16.052,141.846
0.009,-0.336,0.760,21.240,-14.282,147.583
-0.116,-0.315,0.808,30.029,-10.620,147.827
-0.356,-0.299,0.910,30.029,-9.583,144.104
-0.453,-0.302,0.955,30.212,-9.766,135.925
-0.583,-0.313,1.026,29.846,-9.583,128.662
-0.619,-0.340,1.049,31.372,-3.662,107.178
-0.639,-0.391,1.101,34.729,2.441,94.055
-0.619,-0.386,1.131,32.837,12.817,72.571
-0.566,-0.375,1.137,25.146,13.489,66.101
-0.539,-0.368,1.122,12.512,6.714,51.025
-0.442,-0.343,1.089,10.132,3.784,40.039
-0.365,-0.343,1.074,11.963,4.700,24.109
-0.234,-0.335,1.074,16.296,7.874,20.569
-0.181,-0.318,1.091,23.376,14.465,13.916
-0.056,-0.296,1.098,21.973,16.663,9.460
0.006,-0.293,1.076,13.916,16.113,1.648
0.110,-0.299,1.006,10.315,13.550,-1.465
0.144,-0.307,0.980,6.042,4.456,-6.165
0.201,-0.304,0.957,6.287,-0.183,-7.996
0.221,-0.301,0.954,9.888,-3.845,-8.667
0.246,-0.308,0.965,11.902,-2.991,-7.507
0.252,-0.310,0.968,12.024,0.061,-4.883
0.256,-0.299,0.953,10.315,0.549,-4.272
0.252,-0.298,0.945,7.446,-3.967,-3.906
0.252,-0.303,0.949,6.409,-10.376,-5.798
0.259,-0.326,0.962,6.531,-11.475,-6.409
0.262,-0.333,0.964,4.761,-10.132,-4.089
0.242,-0.329,0.953,3.784,-7.568,-0.671
0.230,-0.325,0.948,3.479,-0.854,6.165
0.195,-0.309,0.938,3.357,1.465,7.751
0.169,-0.302,0.937,3.601,1.343,6.592
0.160,-0.305,0.951,2.930,-0.732,4.517
0.166,-0.305,0.951,-0.305,-3.296,1.831
0.164,-0.292,0.938,-0.122,-1.953,1.831
0.170,-0.287,0.932,2.380,1.831,1.343
0.181,-0.282,0.926,2.869,2.380,1.221
0.189,-0.273,0.924,2.075,1.221,0.549
0.193,-0.273,0.919,0.977,-1.038,-1.160
0.205,-0.280,0.910,1.953,-1.465,-2.136
0.212,-0.289,0.917,4.395,-2.869,-3.845
0.228,-0.309,0.943,4.578,-4.150,-4.517
0.228,-0.314,0.952,4.456,-4.639,-4.700
0.232,-0.326,0.969,4.456,-3.540,-4.456
0.241,-0.335,0.976,1.953,-2.502,-3.052
0.238,-0.330,0.971,0.427,-1.770,-1.221
0.235,-0.323,0.960,-0.732,2.014,1.526
0.224,-0.312,0.939,-0.793,3.296,2.563
0.211,-0.303,0.932,-0.244,3.784,3.479
0.200,-0.291,0.922,-0.061,2.991,2.441
0.210,-0.288,0.917,-0.610,-0.427,-0.366
0.211,-0.288,0.915,0.305,-0.793,-0.122
0.208,-0.292,0.918,1.770,0.732,0.244
0.208,-0.296,0.924,3.540,2.625,0.244
0.217,-0.307,0.936,3.540,2.319,-0.244
0.224,-0.312,0.943,2.075,-0.244,-2.075
0.231,-0.322,0.951,0.854,-1.526,-2.930
0.235,-0.324,0.952,-0.549,-1.099,-2.869
0.234,-0.318,0.951,-0.732,0.366,-2.136
0.231,-0.313,0.949,-0.977,3.540,-0.916
0.235,-0.319,0.942,-1.770,3.357,-0.061
0.227,-0.315,0.941,-2.197,1.099,2.441
0.217,-0.302,0.938,-1.587,1.648,2.380
0.219,-0.296,0.929,-1.038,2.197,1.648
0.218,-0.292,0.928,-0.793,0.732,0.793
0.214,-0.296,0.928,-0.854,0.000,0.000
0.210,-0.299,0.928,-0.671,-1.465,-1.587
0.208,-0.311,0.931,-0.366,-1.770,-2.136
0.214,-0.316,0.934,0.366,-1.587,-1.587
0.217,-0.313,0.938,0.427,-0.732,-0.488
0.214,-0.312,0.935,0.244,1.221,1.038
0.212,-0.309,0.929,-0.061,1.099,0.854
0.211,-0.307,0.924,-0.427,0.366,-0.305
0.216,-0.305,0.916,-0.244,0.366,-0.854
0.221,-0.304,0.914,0.366,0.000,-1.160
0.219,-0.304,0.916,0.732,-0.244,-0.916
0.215,-0.307,0.921,1.160,-1.648,-0.793
0.214,-0.317,0.935,1.038,-2.502,-0.977
0.215,-0.317,0.940,0.427,-1.831,-0.488
0.216,-0.305,0.942,0.427,-0.305,0.061
0.216,-0.299,0.938,0.061,1.709,0.549
0.208,-0.293,0.928,-0.183,1.404,0.366
0.209,-0.292,0.926,-0.061,-0.244,-0.854
0.219,-0.298,0.924,0.061,-0.610,-1.404
0.227,-0.303,0.925,0.793,-0.977,-1.465
0.226,-0.310,0.933,1.160,-1.038,-0.916
0.221,-0.312,0.938,1.587,-0.427,0.244
0.215,-0.312,0.940,1.099,-0.183,0.366
0.217,-0.303,0.927,-0.305,0.305,0.610
0.219,-0.299,0.922,-0.366,0.854,0.793
0.222,-0.300,0.928,0.793,0.854,0.427
0.223,-0.304,0.936,0.122,-0.793,-0.061
0.222,-0.309,0.937,-0.610,-1.038,0.122

-0.954,-0.445,1.359,-6.836,-19.104,-12.146
-0.962,-0.471,1.366,-33.630,-13.550,-47.607
-0.876,-0.484,1.275,-42.664,-4.578,-62.988
-0.791,-0.469,1.205,-46.814,32.410,-82.458
-0.564,-0.460,1.039,-46.692,53.772,-90.149
-0.323,-0.463,0.877,-48.706,65.979,-107.727
-0.223,-0.430,0.826,-46.082,40.100,-128.479
-0.012,-0.398,0.753,-32.410,23.682,-152.466
0.231,-0.384,0.719,-23.132,23.376,-161.560
0.391,-0.405,0.687,-16.968,29.785,-168.457
0.819,-0.482,0.616,-18.372,28.381,-165.649
1.038,-0.526,0.615,-7.996,32.532,-146.667
1.303,-0.590,0.710,3.174,36.133,-139.648
1.361,-0.605,0.748,12.146,36.804,-128.845
1.530,-0.618,0.779,5.310,36.804,-115.540
1.619,-0.599,0.783,-12.817,26.489,-84.961
1.768,-0.540,0.736,-19.165,16.663,-70.313
1.823,-0.536,0.680,-23.743,1.892,-31.616
1.849,-0.563,0.520,-19.775,-3.601,-10.864
1.703,-0.523,0.479,-2.563,-24.963,26.062
1.546,-0.503,0.512,5.310,-40.344,44.128
1.192,-0.500,0.639,17.151,-61.401,70.557
1.047,-0.505,0.711,19.958,-65.002,79.224
0.816,-0.489,0.780,10.010,-62.683,96.375
0.690,-0.482,0.766,-7.141,-49.011,119.812
0.436,-0.466,0.710,-10.193,-39.124,130.920
0.326,-0.460,0.692,-3.113,-18.433,150.024
0.140,-0.461,0.738,4.944,-10.071,158.325
0.025,-0.459,0.784,23.132,-6.958,151.306
-0.217,-0.409,0.867,29.419,-19.226,134.216
-0.316,-0.369,0.906,23.437,-50.781,108.826
-0.461,-0.372,0.977,16.418,-54.504,104.614
-0.515,-0.402,0.996,13.733,-43.823,94.849
-0.622,-0.404,1.058,19.104,-38.208,91.431
-0.674,-0.371,1.102,26.978,-21.362,83.923
-0.734,-0.352,1.160,24.597,-12.451,74.585
-0.723,-0.365,1.174,13.123,-9.216,51.270
-0.626,-0.352,1.179,7.080,-12.024,41.626
-0.466,-0.320,1.091,-4.150,-11.108,22.156
-0.379,-0.319,1.029,-4.822,-4.272,7.568
-0.232,-0.322,0.975,0.793,-0.977,3.235
-0.168,-0.328,0.976,11.841,4.639,-4.578
-0.067,-0.352,0.995,12.817,5.127,-7.263
-0.027,-0.351,0.994,6.592,0.122,-10.498
0.042,-0.340,0.951,2.563,-2.808,-12.695
0.066,-0.332,0.930,1.892,-5.066,-17.822
0.113,-0.333,0.923,4.211,-5.432,-19.226
0.125,-0.330,0.932,9.277,-5.371,-18.311
0.133,-0.325,0.955,10.803,-3.967,-17.456
0.143,-0.330,0.966,9.644,-3.052,-15.320
0.154,-0.326,0.979,7.385,-3.418,-13.916
0.156,-0.315,0.973,3.296,-1.282,-12.085
0.156,-0.300,0.932,2.136,0.671,-11.230
0.152,-0.294,0.921,3.357,1.831,-9.888
0.151,-0.282,0.918,4.456,1.465,-10.620
0.156,-0.283,0.913,5.127,0.854,-10.986
0.160,-0.284,0.908,5.554,0.305,-9.521
0.154,-0.281,0.911,6.592,-0.305,-6.348
0.140,-0.282,0.915,7.446,0.183,-5.920
0.144,-0.296,0.927,8.911,-0.549,-5.981
0.142,-0.300,0.940,9.155,-1.831,-5.432
0.160,-0.315,0.968,8.362,-2.502,-5.981
0.167,-0.317,0.977,4.883,-3.540,-4.822
0.159,-0.319,0.969,4.150,-2.014,-3.662
0.164,-0.325,0.958,5.249,0.977,-3.296
0.159,-0.318,0.958,5.676,0.977,-1.953
0.143,-0.307,0.952,5.859,1.953,-1.404
0.143,-0.312,0.948,6.531,2.747,-1.831
0.153,-0.325,0.964,5.981,2.136,-1.587
0.153,-0.325,0.968,3.235,3.052,0.610
0.147,-0.326,0.953,3.113,4.883,1.648
0.146,-0.331,0.949,4.333,7.629,2.991
0.145,-0.334,0.948,4.395,7.935,3.296
0.144,-0.329,0.948,4.456,9.766,3.662
0.147,-0.327,0.935,4.456,10.803,4.272
0.144,-0.326,0.927,4.456,11.353,6.165
0.126,-0.320,0.918,4.822,11.047,6.104
0.119,-0.318,0.917,5.005,8.728,2.563
0.122,-0.327,0.913,4.761,6.531,-0.122
0.131,-0.341,0.916,3.906,0.793,-5.432
0.170,-0.371,0.937,2.625,-2.197,-7.446
0.187,-0.378,0.944,-1.282,-4.333,-7.263
0.208,-0.382,0.935,-2.319,-2.869,-5.066
0.208,-0.374,0.926,-1.160,2.075,0.610
0.198,-0.350,0.920,0.610,4.333,2.441
0.194,-0.346,0.924,1.282,3.296,3.357
0.181,-0.339,0.935,-0.122,0.061,2.869
0.178,-0.339,0.936,-2.014,-4.639,0.977
0.175,-0.344,0.935,-1.587,-4.944,0.488
0.175,-0.347,0.942,-0.244,-4.028,0.854
0.169,-0.349,0.961,-0.183,-3.418,1.526
0.166,-0.350,0.965,-1.709,-1.831,2.808
0.160,-0.348,0.959,-2.441,-1.038,3.296
0.157,-0.342,0.952,-2.991,0.305,3.540
0.156,-0.334,0.938,-3.235,0.549,3.113
0.157,-0.335,0.933,-3.418,0.122,2.441
0.153,-0.329,0.928,-2.991,0.916,2.502
0.150,-0.325,0.926,-1.343,3.784,3.418
0.140,-0.316,0.921,-0.610,4.211,4.089
0.130,-0.310,0.918,-0.488,3.235,4.639
0.128,-0.309,0.917,-0.427,2.686,4.089
0.135,-0.314,0.915,0.366,1.770,1.587
0.142,-0.321,0.915,0.732,1.404,0.061
0.149,-0.327,0.918,1.099,-0.305,-2.075
0.166,-0.336,0.927,0.854,-1.404,-2.869
0.174,-0.344,0.930,0.000,-2.625,-3.113
0.182,-0.351,0.939,-0.183,-2.441,-2.441
0.181,-0.348,0.940,-0.793,-1.343,-0.427
0.177,-0.345,0.937,-0.610,-0.061,1.282
0.167,-0.336,0.938,0.122,0.732,1.587
0.169,-0.333,0.937,-0.061,0.610,0.793
0.175,-0.331,0.936,-0.793,-0.854,0.549
0.177,-0.332,0.938,-1.343,-2.869,0.732
0.175,-0.338,0.948,-0.977,-2.380,1.282
0.174,-0.340,0.952,-0.732,-0.122,2.747
0.168,-0.340,0.941,-1.404,0.671,3.296
0.164,-0.334,0.934,-2.014,1.038,4.028
0.162,-0.323,0.927,-2.014,0.732,3.601
0.163,-0.321,0.924,-1.587,0.183,2.441

-0.947,-0.464,1.233,-15.442,-12.146,-16.663
-1.054,-0.428,1.284,-27.222,-1.892,-34.668
-1.052,-0.415,1.255,-43.335,18.250,-59.143
-0.946,-0.382,1.166,-49.500,30.640,-70.740
-0.846,-0.376,1.094,-56.152,48.401,-92.834
-0.578,-0.406,0.916,-54.260,54.810,-104.736
-0.413,-0.445,0.835,-40.710,65.613,-122.498
-0.092,-0.504,0.768,-31.860,65.491,-125.000
0.055,-0.504,0.762,-20.874,54.993,-129.700
0.365,-0.485,0.729,-20.508,50.415,-134.033
0.654,-0.503,0.635,-18.372,47.485,-139.160
0.821,-0.506,0.590,-13.123,45.227,-142.029
1.269,-0.567,0.554,-10.071,43.335,-143.555
1.485,-0.605,0.552,2.014,11.414,-148.987
1.782,-0.562,0.607,7.690,-5.188,-138.794
1.891,-0.559,0.664,12.939,3.601,-82.275
1.971,-0.572,0.732,14.038,16.846,-56.030
1.936,-0.541,0.725,10.864,20.203,-11.414
1.712,-0.448,0.691,6.409,7.446,9.338
1.550,-0.397,0.685,2.258,-17.151,43.518
1.233,-0.317,0.704,5.859,-18.494,57.373
1.084,-0.297,0.730,18.860,-15.442,77.942
0.856,-0.294,0.788,22.949,-15.198,82.092
0.772,-0.307,0.811,20.325,-19.653,84.290
0.606,-0.343,0.853,15.747,-25.085,86.670
0.425,-0.398,0.901,4.944,-36.560,90.820
0.364,-0.405,0.904,-6.409,-35.645,91.492
0.252,-0.439,0.801,-7.690,-29.236,93.384
0.192,-0.451,0.764,7.202,-25.452,94.421
0.011,-0.426,0.836,17.090,-29.968,97.839
-0.173,-0.412,0.976,22.949,-34.851,96.375
-0.248,-0.426,1.011,15.442,-32.532,77.026
-0.350,-0.426,1.030,12.756,-31.616,68.726
-0.373,-0.414,1.021,10.071,-29.358,57.495
-0.388,-0.404,0.976,8.850,-27.649,54.749
-0.402,-0.399,0.973,9.521,-22.156,53.223
-0.430,-0.377,1.028,11.597,-18.738,49.927
-0.419,-0.363,1.054,10.315,-10.803,39.795
-0.368,-0.345,1.041,7.568,-5.493,36.194
-0.335,-0.338,1.021,4.211,0.549,27.527
-0.260,-0.342,0.981,3.479,0.183,22.400
-0.222,-0.345,0.979,4.761,-4.028,16.113
-0.140,-0.326,1.007,6.958,-4.883,14.099
-0.092,-0.315,1.017,9.216,2.869,8.545
-0.006,-0.316,1.005,9.155,8.850,5.371
0.032,-0.323,0.988,6.775,13.916,0.793
0.086,-0.338,0.955,4.578,10.803,0.488
0.103,-0.344,0.948,2.380,0.061,-0.793
0.132,-0.343,0.964,2.686,-3.723,-1.526
0.136,-0.347,0.974,3.479,-2.808,1.709
0.125,-0.346,0.977,3.479,0.549,4.150
0.112,-0.314,0.964,2.075,5.554,7.385
0.106,-0.305,0.952,1.099,6.714,7.507
0.101,-0.306,0.944,0.977,6.409,4.089
0.110,-0.310,0.950,0.244,2.197,-1.343
0.140,-0.318,0.958,-1.282,0.244,-2.625
0.156,-0.322,0.955,-2.625,-0.671,-2.930
0.185,-0.330,0.941,-3.052,1.160,-2.686
0.192,-0.336,0.941,-1.587,2.747,-2.075
0.202,-0.344,0.948,0.671,4.700,-1.404
0.228,-0.340,0.953,-0.488,3.845,-0.916
0.229,-0.325,0.933,-2.869,2.625,1.587
0.228,-0.320,0.928,-2.014,2.869,2.441
0.219,-0.294,0.919,-1.526,2.808,2.747
0.208,-0.282,0.910,-0.061,3.479,3.662
0.206,-0.282,0.912,0.854,2.075,2.869
0.206,-0.284,0.913,0.061,1.343,2.747
0.191,-0.281,0.905,1.465,2.197,4.211
0.177,-0.288,0.917,3.296,1.953,3.540
0.181,-0.289,0.930,3.174,-0.854,-0.793
0.178,-0.293,0.936,1.892,-1.953,-1.953
0.185,-0.300,0.942,1.831,-2.319,-2.136
0.205,-0.313,0.958,1.648,-1.160,-1.282
0.203,-0.312,0.956,1.465,3.601,2.014
0.194,-0.312,0.947,2.319,5.493,2.930
0.198,-0.313,0.951,1.160,4.639,1.892
0.202,-0.310,0.943,-1.404,3.418,1.465
0.200,-0.307,0.930,-2.808,3.357,1.831
0.207,-0.296,0.918,-0.977,4.761,1.709
0.220,-0.293,0.918,2.808,7.874,1.465
0.222,-0.296,0.922,3.845,8.240,1.770
0.222,-0.305,0.932,4.028,4.944,0.854
0.219,-0.310,0.940,2.930,2.075,-0.305
0.218,-0.316,0.950,-0.427,-1.587,-2.197
0.225,-0.323,0.951,-1.831,-1.343,-2.136
0.222,-0.318,0.941,-1.770,1.404,0.732
0.220,-0.315,0.938,-0.916,3.296,1.953
0.210,-0.306,0.941,0.671,6.042,2.930
0.208,-0.301,0.939,1.221,6.836,2.502
0.215,-0.299,0.929,1.099,6.287,1.831
0.219,-0.301,0.926,0.244,3.479,1.160
0.216,-0.302,0.922,-0.305,2.319,0.916
0.215,-0.302,0.920,-0.854,1.099,-0.122
0.210,-0.302,0.922,-0.732,0.366,-0.427
0.210,-0.304,0.926,0.000,-0.977,-0.671
0.215,-0.312,0.942,0.305,-0.916,-0.671
0.214,-0.313,0.946,0.488,0.854,-0.122
0.215,-0.310,0.941,0.427,1.892,0.061
0.220,-0.309,0.938,0.061,3.052,-0.366
0.234,-0.309,0.934,-0.549,2.808,-0.488
0.238,-0.309,0.929,-1.099,1.953,0.061
0.240,-0.309,0.931,-0.610,2.014,0.366
0.240,-0.308,0.935,-0.671,2.930,1.038
0.233,-0.301,0.926,-1.160,3.357,1.648
0.232,-0.295,0.917,-1.221,3.113,2.075
0.231,-0.295,0.920,-1.038,2.319,1.892
0.230,-0.298,0.928,-1.099,1.526,1.770
0.231,-0.298,0.928,-1.282,1.709,2.014
0.232,-0.297,0.923,-0.793,2.319,2.625
0.238,-0.299,0.921,-0.488,2.136,2.808
0.239,-0.302,0.920,-0.488,0.916,2.747
0.235,-0.304,0.919,-0.671,0.549,2.869
0.230,-0.295,0.919,-0.610,0.793,3.540
0.230,-0.292,0.917,0.244,0.916,3.357
0.232,-0.299,0.921,0.732,-0.061,2.991
0.235,-0.306,0.926,1.343,-2.197,2.258
0.233,-0.310,0.935,1.587,-2.258,2.441
0.224,-0.309,0.937,2.258,-1.221,2.686
0.212,-0.309,0.950,2.563,-1.282,2.197

-1.028,-0.403,1.322,17.456,20.325,32.654
-1.043,-0.411,1.240,-5.249,11.169,-13.184
-1.000,-0.411,1.187,-27.344,-17.517,-61.890
-0.821,-0.419,1.083,-34.302,-24.597,-82.520
-0.705,-0.425,1.045,-41.321,-13.794,-120.117
-0.421,-0.533,1.009,-41.199,-2.319,-134.460
-0.149,-0.604,1.026,-30.457,13.977,-139.771
-0.042,-0.589,0.993,-20.874,42.297,-130.981
0.129,-0.536,0.863,-20.691,60.181,-132.202
0.246,-0.542,0.804,-17.395,75.012,-149.780
0.679,-0.674,0.683,-17.151,66.650,-163.635
1.179,-0.737,0.631,-19.592,16.541,-181.885
1.441,-0.781,0.700,-8.789,-14.221,-178.894
1.893,-0.831,0.906,-2.869,-15.381,-170.044
2.015,-0.778,0.972,-11.780,17.273,-111.694
1.967,-0.631,0.894,-23.437,41.870,-70.801
1.868,-0.547,0.782,-41.199,60.730,-14.893
1.651,-0.388,0.589,-45.532,51.392,3.845
1.516,-0.330,0.543,-41.992,21.851,37.109
1.249,-0.262,0.533,-34.668,10.803,48.401
1.151,-0.257,0.553,-18.188,-2.014,59.631
1.020,-0.300,0.640,-12.512,-8.545,61.890
0.892,-0.345,0.702,-11.902,-22.949,67.200
0.796,-0.354,0.705,-11.047,-27.283,81.787
0.580,-0.341,0.695,-5.554,-24.353,88.074
0.476,-0.336,0.696,11.169,-17.090,89.966
0.301,-0.327,0.723,19.287,-14.893,87.769
0.167,-0.355,0.790,29.419,-17.334,86.243
0.088,-0.370,0.825,33.325,-31.860,84.473
-0.074,-0.360,0.899,33.508,-38.147,82.275
-0.142,-0.350,0.928,32.471,-41.504,83.008
-0.262,-0.328,0.969,32.349,-37.476,81.970
