aX,aY,aZ,gX,gY,gZ
0.176,-0.033,1.003,2.197,-9.216,0.122
0.168,-0.044,0.995,2.075,-9.949,-0.977
0.156,-0.054,0.991,1.221,-4.028,-3.784
0.134,-0.069,1.005,0.793,-1.587,-3.967
0.135,-0.070,1.013,-0.427,0.732,-2.380
0.156,-0.064,1.005,-1.892,1.099,-2.014
0.159,-0.060,0.995,-3.601,-1.038,-2.380
0.152,-0.062,0.981,-2.930,-1.953,-2.197
0.153,-0.061,0.981,-1.526,-2.380,-1.648
0.172,-0.061,0.984,1.648,-2.808,0.061
0.178,-0.056,0.987,2.136,-2.014,-0.122
0.157,-0.063,0.995,1.770,-1.953,-2.258
0.141,-0.067,0.999,1.953,-3.601,-1.343
0.144,-0.060,1.005,1.526,-3.540,0.122
0.155,-0.057,1.000,0.549,-3.052,0.732
0.157,-0.056,0.993,-1.892,-2.625,-0.549
0.149,-0.060,0.995,-2.563,-2.380,-1.343
0.141,-0.064,0.998,-2.930,-0.610,-2.258
0.138,-0.063,0.996,-2.747,0.610,-2.136
0.140,-0.059,0.990,-1.343,1.404,-1.465
0.145,-0.057,0.981,0.000,1.160,-1.343
0.145,-0.055,0.984,2.930,-0.061,-1.465
0.141,-0.054,0.995,3.418,-0.549,-1.648
0.139,-0.060,1.004,2.197,-0.610,-2.014
0.146,-0.064,1.010,0.549,0.610,-2.075
0.153,-0.056,1.004,-2.197,3.113,-0.305
0.162,-0.057,0.987,-2.502,2.197,0.671
0.164,-0.061,0.982,-0.793,0.061,1.587
0.171,-0.062,0.978,0.671,0.061,1.404
0.168,-0.058,0.983,2.930,0.977,-0.488
0.144,-0.057,0.998,3.418,1.526,-1.099
0.137,-0.057,1.003,2.808,2.075,-0.183
0.143,-0.060,1.000,1.831,2.319,0.183
0.150,-0.061,0.993,0.183,1.343,-0.061
0.151,-0.064,0.997,-0.244,-0.061,-0.427
0.145,-0.073,1.002,-0.244,0.000,-0.122
0.163,-0.068,0.988,0.244,0.793,0.549
0.171,-0.059,0.984,0.916,-0.183,0.366
0.168,-0.060,0.992,0.793,-0.183,-0.244
0.165,-0.060,0.993,0.122,0.244,-0.732
0.156,-0.060,0.995,0.000,-0.244,-0.427
0.155,-0.059,0.998,-0.671,-0.427,0.488
0.163,-0.054,0.989,-1.282,-0.183,0.366

0.069,0.781,2.495,-16.479,-77.820,30.151
0.012,0.882,2.655,67.261,-26.978,2.930
-0.004,0.837,2.522,180.847,38.208,-6.348
-0.004,0.645,2.017,228.027,58.594,-4.761
-0.002,0.567,1.770,292.175,72.815,1.343
0.010,0.478,1.320,315.002,75.928,3.845
0.011,0.449,1.117,340.271,83.984,1.953
0.002,0.382,0.811,342.895,90.088,-2.075
-0.001,0.356,0.705,337.769,109.924,-16.602
0.029,0.288,0.528,335.876,124.634,-27.649
0.050,0.245,0.441,336.182,139.099,-41.321
0.040,0.136,0.241,339.050,150.085,-70.435
0.014,0.066,0.128,337.707,146.790,-82.397
-0.010,-0.015,0.007,324.280,138.611,-101.074
-0.040,-0.195,-0.247,314.270,139.343,-111.206
-0.069,-0.281,-0.386,301.392,145.386,-136.597
-0.239,-0.432,-0.736,302.612,144.226,-149.475
-0.373,-0.519,-0.955,309.937,130.615,-166.748
-0.679,-0.843,-1.485,300.964,122.009,-165.649
-0.810,-1.066,-1.730,216.858,109.436,-127.380
-0.740,-1.376,-1.970,145.264,96.252,-85.999
-0.389,-1.353,-1.566,4.211,15.442,14.099
-0.254,-1.184,-1.299,-83.801,-72.144,84.167
-0.023,-0.858,-0.833,-107.910,-92.346,99.548
0.060,-0.771,-0.669,-142.212,-82.520,99.854
0.155,-0.723,-0.457,-150.574,-69.031,90.576
0.168,-0.750,-0.404,-155.029,-58.838,67.688
0.134,-0.833,-0.340,-157.288,-60.608,59.021
0.125,-0.853,-0.261,-169.800,-65.186,55.908
0.138,-0.830,-0.210,-178.528,-68.604,60.242
0.188,-0.743,-0.071,-195.618,-77.637,71.106
0.211,-0.684,0.011,-211.426,-81.787,79.895
0.273,-0.559,0.190,-215.942,-83.801,80.261
0.293,-0.491,0.275,-220.642,-102.417,72.754
0.251,-0.371,0.468,-223.633,-114.197,63.782
0.215,-0.329,0.597,-237.366,-111.633,41.687
0.179,-0.244,0.815,-240.601,-95.642,31.677
0.176,-0.201,0.881,-228.149,-63.538,18.005
0.141,-0.166,0.962,-217.285,-56.519,15.320
0.103,-0.177,0.975,-190.430,-54.260,13.245
0.026,-0.187,0.945,-176.453,-54.260,13.245
0.014,-0.155,0.940,-167.847,-55.359,19.775
0.056,-0.047,1.051,-173.828,-58.105,26.855
0.077,-0.010,1.141,-177.917,-68.176,36.499
0.065,0.008,1.289,-169.250,-71.411,34.973
0.050,-0.012,1.305,-135.193,-57.922,19.165
0.015,-0.043,1.215,-117.798,-42.358,7.935
-0.003,-0.035,1.181,-106.201,-17.761,-0.793
-0.009,-0.017,1.231,-107.971,-13.428,2.930
0.004,-0.009,1.280,-104.675,-15.686,10.193
0.032,-0.014,1.302,-96.069,-18.677,11.780
0.044,-0.028,1.277,-76.843,-24.719,14.648
0.062,-0.044,1.204,-72.449,-23.499,14.221
0.072,-0.026,1.193,-72.876,-12.146,7.202
0.088,0.007,1.245,-73.547,-3.906,2.014
0.099,0.037,1.278,-68.604,15.076,-6.287
0.135,0.099,1.334,-62.439,18.616,-6.836
0.115,0.050,1.320,-42.786,14.587,-6.165
0.094,0.019,1.282,-28.503,11.475,-8.118
0.077,-0.013,1.175,-23.132,13.184,-7.751
0.087,-0.022,1.122,-15.564,16.174,-3.174
0.105,-0.031,1.037,-14.771,16.541,-1.953
0.116,0.000,1.041,-15.503,18.250,-2.869
0.194,0.124,1.242,-7.507,9.277,-1.465
0.165,0.090,1.238,15.320,-5.493,-4.517
0.102,0.012,1.082,12.695,2.747,-9.521
0.106,-0.001,1.041,-4.456,24.048,-13.550
0.133,-0.034,1.009,-7.385,28.442,-14.771
0.141,-0.050,0.991,-3.418,25.513,-13.245
0.162,-0.038,0.938,-0.488,19.409,-9.094
0.174,-0.024,0.930,3.479,1.160,1.038
0.183,-0.003,0.979,4.395,-6.348,3.357
0.177,0.001,1.010,5.066,-10.437,2.686
0.150,-0.021,1.021,5.188,-7.263,0.549
0.138,-0.026,1.005,4.456,-2.502,-2.014
0.135,-0.022,0.999,0.916,2.197,-4.089
0.133,-0.027,1.011,-0.427,0.305,-3.418
0.123,-0.035,1.010,-1.099,-2.625,-1.587
0.116,-0.027,1.000,-1.099,-1.831,-0.916
0.121,-0.020,0.994,-0.366,-0.732,-0.366
0.128,-0.022,0.998,-0.183,-0.916,-0.366
0.129,-0.030,0.999,0.061,-0.366,-0.366
0.131,-0.029,0.995,0.061,-0.183,-0.305
0.137,-0.027,0.996,0.244,-0.305,-0.610
0.138,-0.031,0.996,0.671,-0.488,-0.610
0.138,-0.031,0.999,1.038,1.099,-0.244
0.140,-0.029,0.997,1.038,2.502,-0.793
0.139,-0.024,0.993,0.977,2.747,-1.770
0.138,-0.027,0.996,1.404,0.793,-1.404
0.140,-0.028,1.003,1.160,-2.197,-0.061
0.147,-0.027,1.004,0.427,-1.892,0.122
0.147,-0.026,1.001,-0.244,-1.160,-0.122
0.136,-0.029,0.993,-0.732,0.305,-0.732
0.129,-0.026,0.993,-0.488,0.305,-0.610
0.127,-0.024,0.997,0.061,-1.526,0.610
0.133,-0.023,0.998,0.122,-1.526,0.977
0.141,-0.022,0.997,0.183,-1.465,0.610
0.144,-0.024,0.998,0.000,-2.625,0.427
0.142,-0.029,0.998,-0.366,-3.357,0.244
0.131,-0.034,0.994,-0.244,-2.502,0.061
0.127,-0.031,0.992,0.977,-1.892,0.427
0.119,-0.028,0.997,1.282,-2.441,0.305
0.115,-0.023,1.002,0.732,-1.526,-1.160
0.118,-0.021,1.001,0.366,-0.122,-1.770
0.125,-0.027,0.999,0.061,1.587,-1.160
0.142,-0.035,0.996,-0.061,1.526,-0.793
0.143,-0.036,0.994,0.122,0.549,-1.282
0.134,-0.032,0.994,0.793,0.061,-1.343
0.135,-0.025,0.996,1.648,-1.099,-0.732
0.141,-0.014,0.998,1.343,-1.587,-0.610
0.137,-0.018,1.001,0.244,-3.052,-0.732
0.128,-0.032,1.007,-0.488,-3.723,-0.671
0.125,-0.034,1.007,-1.282,-3.601,0.061
0.126,-0.034,0.994,-0.977,-3.784,0.610
0.130,-0.031,0.988,0.488,-3.418,0.793
0.130,-0.022,0.987,1.282,-2.625,0.305
0.125,-0.023,0.992,2.747,-2.808,0.000
0.123,-0.026,1.004,2.930,-3.418,0.305
0.125,-0.027,1.006,2.441,-3.418,0.366

0.032,0.616,2.218,-3.906,-67.261,26.062
-0.014,0.639,2.256,72.937,-42.419,13.306
-0.050,0.612,2.165,106.323,-21.118,8.789
-0.046,0.587,2.073,165.894,10.071,3.113
-0.037,0.547,1.853,192.444,16.663,2.502
-0.038,0.513,1.740,238.342,26.367,0.732
-0.066,0.407,1.424,258.972,38.879,-3.601
-0.071,0.377,1.238,288.025,77.393,-16.418
-0.040,0.317,0.959,295.654,91.309,-22.278
-0.028,0.256,0.848,306.152,105.286,-33.752
-0.012,0.138,0.643,309.692,110.840,-40.222
-0.003,0.095,0.537,317.139,117.371,-50.964
0.021,-0.005,0.325,318.909,116.821,-54.138
0.033,-0.057,0.237,313.110,112.122,-60.791
0.037,-0.148,0.106,307.312,109.619,-66.711
0.031,-0.192,0.046,296.082,111.267,-83.313
0.022,-0.299,-0.083,292.664,113.708,-92.590
-0.010,-0.362,-0.158,296.082,107.605,-108.154
-0.142,-0.505,-0.342,301.208,101.196,-113.464
-0.228,-0.566,-0.453,304.199,97.900,-118.042
-0.382,-0.638,-0.699,296.570,102.844,-117.615
-0.428,-0.696,-0.835,267.273,114.075,-105.164
-0.429,-0.861,-1.211,250.671,103.455,-90.271
-0.419,-0.964,-1.390,208.496,18.860,-39.978
-0.484,-1.245,-1.602,159.546,-22.400,-5.676
-0.407,-1.218,-1.575,29.785,-37.292,42.908
-0.113,-0.944,-1.235,-26.550,-24.841,52.063
0.004,-0.849,-1.063,-96.375,-9.460,60.181
0.125,-0.807,-0.833,-118.408,-11.536,62.012
0.136,-0.791,-0.727,-144.104,-31.982,54.626
0.035,-0.804,-0.539,-145.447,-50.842,47.241
-0.051,-0.864,-0.488,-150.391,-70.374,41.321
-0.061,-0.916,-0.416,-164.307,-57.312,45.715
0.005,-0.855,-0.359,-199.829,-24.780,59.021
0.106,-0.748,-0.224,-211.792,-21.973,62.561
0.130,-0.739,-0.139,-223.938,-32.471,63.171
0.149,-0.714,0.080,-225.037,-39.978,60.913
0.145,-0.673,0.190,-216.919,-53.772,55.359
0.188,-0.568,0.353,-209.900,-59.265,55.725
0.240,-0.514,0.399,-201.538,-79.529,64.209
0.265,-0.432,0.508,-205.505,-92.896,66.101
0.225,-0.417,0.609,-222.473,-88.501,48.096
0.154,-0.385,0.830,-223.145,-68.359,32.593
0.151,-0.341,0.886,-199.768,-36.499,17.944
0.152,-0.285,0.897,-184.387,-38.269,20.996
0.133,-0.283,0.883,-169.800,-53.589,29.602
0.115,-0.257,0.903,-171.387,-50.232,29.236
0.131,-0.239,0.943,-171.814,-20.325,16.785
0.163,-0.199,1.033,-163.879,-9.949,9.644
0.164,-0.181,1.033,-138.916,-20.386,9.155
0.155,-0.168,1.015,-132.935,-36.194,15.259
0.134,-0.165,1.036,-135.559,-58.716,23.193
0.094,-0.157,1.127,-136.353,-56.458,22.095
0.085,-0.151,1.158,-127.747,-36.255,11.719
0.069,-0.109,1.113,-117.371,-26.428,6.531
0.061,-0.120,1.064,-100.464,-21.606,9.949
0.063,-0.137,1.033,-99.670,-28.748,16.235
0.069,-0.112,1.053,-103.699,-46.021,25.696
0.080,-0.049,1.098,-107.178,-46.509,24.719
0.078,-0.023,1.115,-112.366,-30.640,13.550
0.050,0.022,1.173,-110.901,-25.696,10.010
0.028,0.029,1.209,-107.178,-26.428,10.071
0.027,0.030,1.244,-97.778,-31.311,15.381
0.034,0.035,1.231,-91.919,-28.564,15.137
0.041,0.030,1.217,-80.383,-12.939,7.324
0.044,0.029,1.202,-77.026,-7.629,3.357
0.039,0.032,1.218,-57.556,-3.784,1.160
0.240,0.593,2.446,18.066,-25.818,8.606
0.170,0.083,2.119,123.718,-26.184,10.864
-0.125,-0.284,0.783,45.410,29.480,-8.545
0.008,-0.120,0.799,-50.171,72.815,-16.235
0.193,-0.137,1.031,-36.194,44.861,-9.827
0.158,-0.165,1.019,-11.475,-3.540,-6.531
0.112,-0.079,1.018,-12.817,-5.493,-8.423
0.091,-0.048,1.002,-12.939,2.136,-11.597
0.048,-0.012,0.961,-9.521,5.066,-10.315
0.051,-0.021,0.970,0.122,10.010,-4.150
0.068,-0.026,0.991,3.662,10.132,-2.441
0.071,-0.031,1.001,6.165,1.892,-0.732
0.076,-0.050,1.021,4.272,-2.075,-0.427
0.083,-0.064,1.024,-0.305,-0.427,-1.160
0.100,-0.066,1.001,-1.465,2.014,-2.014
0.105,-0.061,0.997,-0.732,3.784,-2.075
0.097,-0.052,0.999,-0.610,3.967,-1.770
0.096,-0.043,1.007,-1.221,2.808,-0.854
0.085,-0.048,1.000,-1.282,1.343,-0.732
0.082,-0.050,0.998,-1.526,0.305,-0.671
0.088,-0.050,0.994,-1.282,1.221,-0.977
0.088,-0.047,0.991,-1.160,2.319,-1.465
0.094,-0.046,1.001,-0.549,2.991,-1.221
0.096,-0.046,1.002,0.183,2.197,-0.549
0.099,-0.050,1.001,0.488,0.916,0.000
0.097,-0.052,1.001,0.549,0.488,-0.183
0.096,-0.054,1.001,0.549,-0.671,0.000
0.095,-0.056,1.002,0.549,-1.648,0.305
0.092,-0.057,1.000,0.732,-1.953,0.671
0.094,-0.043,1.002,0.305,-1.221,0.427
0.091,-0.042,1.003,-0.916,0.366,-0.610
0.086,-0.057,0.996,-0.793,0.610,-0.671
0.087,-0.053,0.998,-0.183,-0.732,-0.305
0.083,-0.055,1.007,-0.183,-0.610,-0.366
0.088,-0.055,0.999,0.244,1.465,-0.122
0.105,-0.038,0.997,0.366,0.549,-0.244
0.097,-0.044,1.006,-0.183,-0.671,-1.099
0.087,-0.056,0.998,-0.061,0.244,-0.610
0.099,-0.044,0.996,0.854,-2.075,1.160
0.096,-0.048,1.006,0.427,-3.723,0.732
0.083,-0.060,1.005,-0.305,-1.038,-0.183
0.083,-0.056,0.992,0.488,1.648,0.061
0.094,-0.042,0.992,1.892,2.747,0.122
0.089,-0.048,1.007,1.831,0.977,-0.427
0.080,-0.060,1.010,0.793,1.465,-0.671
0.096,-0.049,1.000,0.427,2.441,-0.244
0.104,-0.044,1.000,0.061,-1.038,0.854
0.101,-0.057,1.004,-0.183,-2.563,1.526
0.102,-0.055,0.992,-0.244,-1.221,1.282
0.092,-0.044,0.990,0.244,-0.488,0.183
0.077,-0.048,0.998,1.038,1.404,-0.610
0.086,-0.039,1.006,0.732,2.441,-0.061

0.007,0.502,2.157,25.940,-54.260,23.193
-0.013,0.494,2.140,94.971,-23.926,17.639
0.009,0.425,1.940,124.756,0.000,10.742
0.031,0.395,1.802,166.565,41.992,-7.507
0.076,0.377,1.599,179.626,55.542,-14.771
0.097,0.365,1.547,202.515,63.965,-22.949
0.106,0.336,1.446,216.003,62.683,-26.489
0.089,0.328,1.379,243.591,63.538,-34.119
0.038,0.276,1.209,255.615,71.045,-38.391
0.017,0.242,1.107,265.808,85.266,-44.617
-0.007,0.174,0.849,282.471,123.230,-62.988
-0.007,0.131,0.707,295.715,150.391,-78.064
0.052,0.034,0.479,299.622,152.100,-80.933
0.099,-0.003,0.401,302.246,143.738,-80.444
0.154,-0.082,0.271,305.603,106.506,-74.036
0.163,-0.116,0.218,305.054,88.135,-71.350
0.172,-0.140,0.166,301.331,67.993,-72.571
0.170,-0.189,0.034,301.697,62.805,-77.454
0.130,-0.231,-0.056,311.279,47.058,-94.849
-0.044,-0.368,-0.305,316.345,38.147,-102.844
-0.138,-0.460,-0.469,311.890,46.570,-113.953
-0.276,-0.586,-0.804,305.420,65.002,-119.995
-0.360,-0.633,-0.975,292.786,93.140,-126.343
-0.527,-0.755,-1.402,283.569,92.712,-119.690
-0.600,-0.921,-1.536,231.689,51.270,-68.176
-0.624,-1.251,-1.656,175.720,24.048,-25.757
-0.485,-1.265,-1.586,48.279,-22.766,39.734
-0.184,-1.015,-1.179,-3.967,-46.265,52.612
-0.099,-0.895,-0.941,-66.895,-71.716,59.204
-0.006,-0.808,-0.609,-86.060,-64.819,59.143
0.024,-0.796,-0.515,-111.938,-20.447,51.514
0.081,-0.817,-0.444,-117.249,0.854,44.495
0.090,-0.859,-0.445,-121.216,6.958,28.625
0.054,-0.958,-0.433,-126.831,-5.493,24.536
0.046,-0.985,-0.398,-142.151,-38.696,30.640
0.055,-0.954,-0.267,-146.973,-56.885,37.964
0.053,-0.915,-0.200,-149.597,-82.642,50.415
0.043,-0.842,-0.106,-151.489,-81.604,50.842
0.040,-0.812,-0.072,-154.724,-56.641,41.321
0.076,-0.785,0.004,-154.053,-43.152,37.354
0.110,-0.775,0.057,-154.541,-33.447,40.161
0.177,-0.712,0.172,-155.029,-40.222,44.617
0.196,-0.664,0.210,-154.358,-66.833,49.927
0.209,-0.570,0.233,-156.616,-76.355,47.424
0.204,-0.550,0.248,-168.884,-76.538,33.447
0.175,-0.580,0.436,-178.772,-71.411,26.123
0.160,-0.571,0.582,-187.744,-65.125,20.386
0.162,-0.444,0.765,-186.523,-53.406,18.005
0.178,-0.380,0.749,-175.171,-49.377,19.714
0.179,-0.418,0.647,-149.231,-51.819,19.714
0.123,-0.467,0.648,-148.132,-58.289,16.602
0.064,-0.479,0.701,-171.509,-42.908,5.798
0.068,-0.399,0.835,-180.847,-21.057,3.174
0.111,-0.353,0.865,-171.570,2.380,7.019
0.148,-0.348,0.936,-158.752,-7.629,11.169
0.118,-0.357,0.964,-136.353,-46.692,18.921
0.043,-0.300,0.951,-132.141,-53.894,20.203
0.039,-0.249,0.942,-139.648,-19.775,13.611
0.101,-0.182,0.933,-142.700,2.441,10.559
0.135,-0.189,0.951,-144.531,-5.432,17.639
0.089,-0.220,1.067,-146.423,-32.104,25.024
0.049,-0.214,1.158,-140.076,-68.481,35.522
0.033,-0.133,1.235,-134.766,-63.843,35.278
0.051,-0.090,1.212,-121.521,-18.250,23.071
0.106,-0.062,1.141,-112.366,3.662,15.015
0.123,-0.071,1.131,-99.854,11.292,8.057
0.112,-0.111,1.173,-97.107,2.319,9.399
0.109,-0.117,1.187,-91.187,-10.925,14.954
0.126,-0.083,1.229,-88.196,-16.907,18.311
0.128,-0.071,1.254,-82.581,-31.982,22.888
0.132,-0.056,1.265,-81.055,-29.785,20.142
0.138,-0.047,1.255,-79.651,-17.151,13.428
0.180,-0.046,1.242,-72.693,15.686,-0.671
0.187,-0.045,1.227,-65.735,17.517,-3.723
0.167,-0.049,1.224,-46.204,-4.211,-1.404
0.117,-0.066,1.197,-38.330,-14.343,2.686
0.109,-0.068,1.158,-29.907,-17.761,6.836
0.123,-0.044,1.058,-29.175,-13.367,5.066
0.165,0.016,1.113,-21.729,-9.216,-0.732
0.200,0.185,1.479,0.061,-21.118,-2.747
0.129,0.102,1.442,42.847,-13.672,-8.606
0.024,-0.076,1.017,23.987,9.216,-11.169
0.055,-0.058,0.969,-15.991,29.541,-11.719
0.109,-0.057,0.992,-16.785,23.254,-10.681
0.109,-0.058,0.986,-10.437,10.376,-9.338
0.102,-0.048,0.982,-7.996,6.226,-7.507
0.089,-0.045,0.994,-2.441,-1.343,-1.953
0.075,-0.037,1.018,0.000,-2.625,0.366
0.085,-0.028,1.006,2.441,-1.526,2.319
0.106,-0.022,0.990,2.014,-2.136,1.831
0.102,-0.029,1.000,-0.671,-2.075,-0.305
0.090,-0.050,1.011,-2.014,0.305,-1.282
0.092,-0.049,1.004,-2.319,3.601,-1.648
0.109,-0.032,0.994,-1.221,2.563,-0.916
0.110,-0.030,0.995,1.160,-0.488,0.549
0.099,-0.028,1.005,1.709,-1.221,1.221
0.104,-0.028,1.003,1.160,-1.099,1.282
0.105,-0.028,1.000,0.183,-1.038,0.427
0.098,-0.034,1.002,-0.671,-0.854,-0.305
0.103,-0.036,1.007,-1.404,-0.732,0.366
0.104,-0.036,1.007,-1.831,-1.465,0.732
0.101,-0.041,1.005,-2.563,-2.625,0.183
0.102,-0.037,0.996,-2.258,-2.930,0.305
0.099,-0.033,0.999,-0.610,-4.089,1.221
0.091,-0.035,0.999,-0.122,-3.235,0.916
0.084,-0.029,1.002,-0.183,0.183,-0.244
0.081,-0.029,1.006,-0.427,1.709,-0.732
0.083,-0.036,0.998,-0.366,2.869,-0.488
0.098,-0.035,0.989,1.282,3.479,-0.061
0.115,-0.024,0.992,1.953,2.075,-0.671
0.105,-0.027,1.008,0.366,1.038,-2.808
0.082,-0.049,1.011,-0.366,2.686,-3.052
0.093,-0.046,1.003,-0.366,4.700,-2.441
0.118,-0.025,0.999,0.732,3.052,-0.488
0.119,-0.022,1.001,0.977,-0.488,0.305
0.101,-0.038,1.009,-0.549,-4.944,0.122
0.091,-0.040,1.005,-1.648,-3.723,-0.793
0.092,-0.033,0.997,-2.197,-0.610,-0.427
0.102,-0.031,0.998,-1.953,0.183,0.427

-0.890,-0.907,-1.596,307.556,114.014,-152.039
-0.956,-1.411,-1.828,213.806,35.278,-40.894
-0.763,-1.416,-1.710,50.964,-14.709,59.692
-0.304,-1.000,-1.132,-14.587,-41.626,76.172
-0.170,-0.834,-0.846,-77.759,-86.731,80.566
0.019,-0.748,-0.454,-87.280,-89.050,80.688
0.110,-0.749,-0.349,-89.661,-63.354,72.327
0.250,-0.806,-0.254,-89.111,-52.795,63.843
0.271,-0.855,-0.244,-92.346,-54.443,43.945
0.204,-0.925,-0.213,-96.558,-60.730,34.546
0.156,-0.951,-0.177,-107.056,-63.965,20.447
0.105,-0.972,-0.059,-111.206,-59.631,17.395
0.079,-0.962,-0.005,-112.244,-47.302,14.709
0.050,-0.949,0.068,-110.413,-39.490,14.648
0.056,-0.943,0.084,-106.750,-22.888,17.273
0.071,-0.916,0.064,-104.797,-17.395,17.151
0.067,-0.912,0.049,-100.098,-17.578,16.907
0.040,-0.946,0.031,-98.511,-21.362,18.738
0.040,-0.948,0.047,-99.670,-26.917,26.550
0.110,-0.909,0.106,-101.013,-28.931,33.264
0.163,-0.874,0.130,-103.455,-39.368,47.974
0.204,-0.798,0.162,-104.675,-48.157,50.171
0.191,-0.769,0.188,-109.924,-57.129,42.358
0.174,-0.752,0.261,-114.075,-54.077,36.926
0.182,-0.740,0.301,-121.826,-43.396,31.372
0.219,-0.711,0.376,-124.023,-41.870,31.250
0.230,-0.698,0.409,-125.061,-48.279,32.410
0.208,-0.684,0.490,-124.817,-52.429,31.616
0.181,-0.671,0.542,-124.817,-50.049,25.452
0.152,-0.632,0.638,-124.023,-43.396,23.193
0.156,-0.614,0.669,-122.314,-28.992,21.912
0.192,-0.593,0.687,-120.850,-23.071,19.165
0.203,-0.589,0.681,-116.211,-22.583,13.184
0.190,-0.594,0.703,-114.624,-27.588,11.719
0.172,-0.585,0.738,-114.319,-33.203,10.681
0.160,-0.548,0.806,-113.159,-39.551,11.414
0.164,-0.530,0.830,-107.544,-44.922,17.944
0.172,-0.497,0.842,-103.943,-48.279,19.775
0.164,-0.490,0.829,-99.060,-47.485,13.184
0.115,-0.498,0.793,-98.755,-40.161,7.324
0.106,-0.511,0.797,-99.976,-22.766,3.845
0.115,-0.502,0.839,-98.816,-23.132,6.714
0.113,-0.475,0.854,-93.445,-41.138,15.015
0.098,-0.426,0.838,-92.163,-45.654,17.700
0.104,-0.409,0.813,-91.003,-42.053,17.822
0.111,-0.405,0.783,-88.623,-24.170,11.475
0.107,-0.399,0.773,-90.332,-17.517,8.362
0.107,-0.360,0.829,-100.464,-19.531,9.766
0.095,-0.347,0.904,-103.577,-27.283,12.573
0.088,-0.309,1.001,-99.365,-34.729,16.235
0.102,-0.268,0.975,-94.482,-30.090,16.174
0.116,-0.206,0.899,-84.961,-18.860,10.681
0.100,-0.210,0.903,-84.900,-18.188,7.568
0.086,-0.200,0.966,-93.323,-15.503,3.540
0.089,-0.179,1.024,-96.008,-13.184,2.686
0.086,-0.159,1.093,-91.980,-18.066,5.005
0.074,-0.120,1.133,-85.754,-20.691,6.958
0.070,-0.118,1.092,-70.679,-18.677,8.179
0.062,-0.138,0.995,-67.688,-17.578,6.836
0.054,-0.133,0.985,-75.562,-10.986,2.136
0.063,-0.074,1.059,-81.421,-9.094,1.465
0.062,-0.056,1.114,-83.496,-14.465,4.578
0.064,-0.044,1.251,-81.421,-20.447,5.371
0.052,-0.043,1.281,-70.007,-25.574,2.380
0.043,-0.029,1.255,-63.477,-19.714,0.916
0.029,0.068,1.414,-33.569,-7.019,-5.798
0.160,0.343,2.355,40.100,-16.602,-4.639
0.031,-0.111,1.757,68.420,10.620,5.371
-0.050,-0.291,0.700,-6.958,56.091,-4.883
0.120,-0.145,0.873,-53.833,57.800,-10.925
0.168,-0.159,1.077,-34.363,21.179,-5.066
0.113,-0.155,1.017,-22.339,-7.446,-0.610
0.077,-0.059,0.941,-23.437,-11.292,0.305
0.069,-0.031,0.940,-19.836,-3.845,-1.709
0.057,-0.026,0.959,-3.418,2.869,-2.380
0.058,-0.022,0.978,2.930,3.113,-1.953
0.026,-0.028,1.015,3.540,0.488,-2.014
0.013,-0.052,1.015,3.296,-2.319,0.610
0.056,-0.066,1.011,1.343,-0.244,1.526
0.086,-0.068,1.014,-2.197,4.761,-0.610
0.101,-0.075,0.993,-3.174,5.737,-2.136
0.100,-0.076,1.001,-0.488,3.723,-3.113
0.081,-0.078,1.002,0.977,2.441,-2.686
0.083,-0.067,1.002,0.977,2.136,-1.709
0.089,-0.048,1.008,-0.305,0.793,-0.366
0.084,-0.055,1.006,-1.587,-0.793,-0.305
0.089,-0.057,0.997,-4.150,-1.770,0.244
0.091,-0.048,0.992,-4.517,-3.113,-0.366
0.071,-0.066,1.001,-4.028,-4.089,-0.244
0.066,-0.073,0.998,-3.113,-3.723,-0.061
0.057,-0.060,0.997,-0.610,-0.244,-0.732
0.047,-0.065,1.002,0.854,1.038,-0.854
0.059,-0.054,0.996,1.892,4.028,-0.183
0.071,-0.048,1.001,1.953,4.028,-0.244
0.071,-0.058,1.007,1.282,2.197,-0.671
0.083,-0.063,1.000,0.305,3.357,-0.977
0.089,-0.057,0.997,-0.488,1.892,-2.380
0.069,-0.075,1.008,-0.183,-0.305,-2.075
0.069,-0.081,1.007,-0.061,2.319,-0.549
0.082,-0.059,0.998,-0.305,4.883,-0.610
0.084,-0.056,1.000,0.427,5.920,-0.305
0.089,-0.050,0.989,0.916,6.042,-0.366
0.092,-0.046,0.989,0.427,5.310,-1.831
0.081,-0.063,1.009,-0.061,5.005,-2.258
0.080,-0.065,1.008,-0.671,4.150,-0.366
0.097,-0.052,1.003,-0.671,2.380,0.854
0.101,-0.056,1.001,-1.404,0.488,0.671
0.101,-0.057,0.992,-1.160,0.610,0.183
0.099,-0.054,0.997,0.183,-1.831,0.061
0.081,-0.066,1.004,0.244,-2.014,0.122
0.079,-0.066,1.001,0.061,-1.038,0.183
0.083,-0.059,1.004,-0.305,-1.099,0.610
0.084,-0.062,1.003,-0.549,-0.977,0.610
0.089,-0.060,0.997,-0.854,-0.061,0.000
0.090,-0.057,1.001,-0.671,-0.916,-0.183
0.087,-0.066,1.002,-0.061,-0.977,-0.244
0.090,-0.060,0.999,0.122,-0.977,-0.244
0.085,-0.062,1.004,0.122,-2.136,-0.305
0.080,-0.062,1.005,-0.549,-1.465,-0.305

0.000,0.587,2.264,27.588,-31.616,23.010
-0.011,0.625,2.236,103.882,-4.150,13.306
