aX,aY,aZ,gX,gY,gZ
-0.128,0.058,0.679,54.932,-53.467,-39.124
-0.084,-0.551,0.524,47.180,-61.584,-74.219
0.009,-0.865,0.438,31.799,-65.735,-78.247
0.257,-1.364,0.294,3.479,-64.575,-52.795
0.281,-1.501,0.245,1.282,-48.828,-37.720
0.058,-1.610,0.280,15.991,16.907,-46.265
0.220,-1.648,0.385,29.297,40.588,-82.947
0.663,-1.647,0.561,28.931,20.020,-104.187
0.770,-1.566,0.582,1.282,-10.437,-103.027
0.801,-1.358,0.490,-18.005,3.418,-79.285
0.759,-1.284,0.414,-42.603,62.500,-12.024
0.548,-1.223,0.288,-45.532,81.177,18.433
0.400,-1.199,0.239,-39.307,64.453,49.866
0.139,-1.147,0.176,-33.203,38.574,50.110
0.075,-1.135,0.186,-21.545,-12.329,36.255
0.107,-1.108,0.341,-23.010,-35.950,32.532
0.108,-1.044,0.439,-45.105,-72.205,48.523
0.047,-0.854,0.550,-56.274,-68.359,61.584
0.045,-0.724,0.588,-61.646,-10.254,75.684
0.117,-0.414,0.675,-57.495,23.865,79.712
0.161,-0.269,0.718,-48.401,60.608,88.806
0.207,-0.072,0.781,-46.997,61.951,90.698
0.235,-0.019,0.808,-47.852,45.349,83.130
0.292,0.161,0.904,-46.936,36.072,76.233
0.290,0.280,0.955,-49.255,33.020,62.683
0.350,0.405,0.976,-54.260,35.767,54.749
0.422,0.445,0.970,-58.228,30.701,36.621
0.495,0.592,0.981,-55.725,23.499,29.663
0.506,0.654,0.988,-50.781,10.681,13.977
0.551,0.683,0.999,-48.279,5.493,4.822
0.582,0.676,1.009,-38.269,-0.854,-10.559
0.641,0.638,1.026,-33.447,-2.563,-15.503
0.654,0.627,1.027,-29.419,-7.202,-17.883
0.638,0.609,0.991,-28.748,-9.399,-17.395
0.622,0.598,0.971,-20.264,-10.071,-16.418
0.560,0.554,0.961,-12.817,-10.803,-16.357
0.524,0.516,0.974,-0.610,-12.939,-16.785
0.481,0.446,1.006,1.526,-12.756,-16.663
0.478,0.419,1.013,-0.427,-7.446,-15.808
0.492,0.361,0.997,-2.258,-1.953,-15.198
0.511,0.321,0.977,-4.272,8.484,-12.573
0.572,0.233,0.938,-4.028,10.559,-10.620
0.607,0.194,0.931,-3.601,4.639,-8.118
0.634,0.147,0.919,-5.310,-1.221,-7.324
0.639,0.132,0.904,-7.996,-5.859,-5.188
0.625,0.116,0.881,-7.446,-2.625,-2.563
0.613,0.109,0.873,-5.920,7.324,3.235
0.584,0.094,0.849,-5.737,8.545,4.761
0.570,0.086,0.837,-5.493,2.930,4.639
0.541,0.084,0.842,-4.578,-1.587,2.869
0.531,0.076,0.849,-3.357,-8.423,0.916
0.523,0.060,0.859,-2.808,-7.751,1.587
0.515,0.061,0.861,-2.502,-0.610,4.333
0.510,0.064,0.849,-2.258,2.808,4.395
0.520,0.061,0.845,-1.831,3.235,1.831
0.525,0.061,0.837,-2.014,1.343,0.854
0.523,0.064,0.835,-1.709,1.221,0.366
0.527,0.060,0.838,-1.526,2.380,1.099
0.524,0.065,0.833,-1.221,3.479,2.258
0.518,0.075,0.827,0.000,3.357,2.014
0.510,0.078,0.839,3.906,2.747,0.732
0.498,0.071,0.865,4.578,3.052,0.305
0.496,0.067,0.871,2.808,5.005,1.465
0.491,0.073,0.870,1.404,5.432,1.770
0.498,0.071,0.868,-0.549,3.845,0.488
0.503,0.070,0.877,-1.465,2.014,0.000
0.499,0.073,0.878,-3.357,1.770,-0.427
0.511,0.074,0.871,-3.235,3.479,-0.610
0.518,0.076,0.869,-1.709,6.348,-1.099
0.535,0.068,0.863,-1.282,6.409,-1.770
0.546,0.062,0.859,0.000,2.563,-2.991
0.556,0.059,0.859,1.404,0.671,-2.869
0.556,0.060,0.866,4.333,1.282,-1.160
0.546,0.059,0.889,4.517,2.258,-0.183
0.541,0.055,0.891,1.831,2.563,0.977
0.525,0.059,0.878,1.160,2.441,1.221
0.518,0.063,0.875,1.404,2.930,0.854
0.509,0.064,0.881,1.404,2.625,0.305
0.505,0.065,0.885,0.610,1.709,-0.732
0.517,0.061,0.882,-0.122,1.587,-0.671
0.523,0.052,0.874,-0.366,2.075,-0.366
0.540,0.048,0.869,0.366,2.319,-0.549
0.537,0.055,0.870,-0.305,1.953,0.549
0.533,0.063,0.861,-1.099,2.930,1.038
0.537,0.063,0.858,-1.404,3.540,0.610
0.533,0.066,0.856,-1.343,2.563,-0.183
0.535,0.063,0.855,-1.221,2.014,-0.793
0.542,0.062,0.860,-0.122,1.770,-0.793
0.534,0.068,0.861,-0.244,1.526,-0.244
0.526,0.072,0.858,-0.183,2.991,0.854
0.531,0.067,0.866,0.488,3.113,0.488
0.533,0.066,0.873,0.549,0.305,-0.916
0.527,0.069,0.876,0.183,0.427,-1.343
0.531,0.068,0.874,-0.610,3.418,-1.526
0.544,0.063,0.868,-1.038,3.601,-1.587
0.549,0.065,0.865,-1.343,2.197,-1.831
0.557,0.063,0.861,-1.282,1.526,-1.587
0.554,0.068,0.861,-0.977,1.404,-0.793
0.546,0.076,0.859,-1.221,1.953,-0.671
0.549,0.078,0.854,-0.977,1.892,-1.343
0.555,0.078,0.847,-0.549,1.587,-1.404
0.556,0.076,0.847,-0.549,1.099,-0.366
0.546,0.076,0.843,-0.488,1.099,0.244
0.541,0.077,0.844,0.854,1.404,0.488
0.542,0.073,0.856,1.038,0.854,0.061
0.549,0.071,0.857,0.366,-0.671,-1.038
0.557,0.069,0.857,0.427,-0.549,-1.038
0.559,0.067,0.857,0.793,0.916,0.244
0.552,0.071,0.859,0.793,1.404,0.977

0.828,1.008,1.211,38.574,23.804,-0.061
0.883,1.103,1.271,57.312,1.221,-18.860
0.888,1.123,1.259,64.453,-9.583,-26.794
0.852,0.957,1.160,79.102,0.732,-26.733
0.839,0.865,1.113,92.102,27.283,-13.306
0.751,0.735,1.022,96.313,34.180,-5.005
0.679,0.694,0.979,100.037,25.452,-1.648
0.514,0.640,0.926,98.633,4.211,-10.742
0.306,0.540,0.914,93.567,-59.082,-41.626
0.215,0.436,0.889,88.623,-84.961,-57.495
0.148,0.059,0.737,68.909,-97.046,-74.829
0.151,-0.196,0.628,39.551,-62.256,-55.786
0.133,-0.773,0.355,22.034,-47.668,-35.767
0.098,-1.036,0.220,-7.324,-30.640,-0.366
0.113,-1.477,0.086,-12.817,-15.320,3.662
0.097,-1.651,0.077,3.235,21.240,-37.170
0.264,-1.853,0.276,16.479,19.531,-66.711
0.832,-1.840,0.574,35.156,-46.509,-118.286
0.957,-1.718,0.641,26.978,-76.965,-107.300
0.930,-1.412,0.695,10.986,-45.654,-73.486
0.850,-1.308,0.667,-29.846,52.063,16.785
0.566,-1.275,0.486,-45.776,86.609,58.716
0.390,-1.261,0.391,-56.885,92.163,98.267
0.107,-1.212,0.273,-57.129,70.557,93.750
0.042,-1.199,0.259,-52.795,13.184,74.097
-0.007,-1.072,0.356,-50.476,-13.855,69.885
-0.035,-0.958,0.440,-55.237,-52.124,67.627
-0.080,-0.681,0.588,-61.279,-57.983,66.711
-0.086,-0.541,0.626,-70.679,-30.029,60.730
-0.015,-0.230,0.697,-69.092,31.799,47.546
0.172,0.048,0.773,-67.505,55.420,42.603
0.262,0.149,0.787,-61.890,66.101,41.870
0.352,0.330,0.801,-54.749,61.096,41.260
0.383,0.412,0.828,-38.330,50.171,33.875
0.421,0.559,0.919,-33.386,46.204,27.954
0.427,0.639,0.960,-31.860,41.992,15.198
0.458,0.736,0.983,-33.569,43.213,7.202
0.520,0.729,0.966,-35.828,41.199,-19.836
0.719,0.663,0.931,-32.593,32.654,-33.997
0.821,0.630,0.929,-17.761,8.362,-41.870
0.918,0.563,0.963,-10.010,-2.258,-36.682
0.912,0.532,0.992,-3.967,-20.630,-26.978
0.849,0.477,1.036,-5.676,-31.860,-25.269
0.810,0.442,1.039,-10.986,-44.128,-20.386
0.743,0.385,1.034,-12.329,-39.673,-16.113
0.660,0.358,1.019,-13.611,-17.822,-7.874
0.625,0.344,1.004,-13.367,-8.118,-4.089
0.596,0.300,0.940,-12.451,1.953,1.404
0.591,0.276,0.898,-13.123,4.517,0.488
0.590,0.231,0.807,-13.062,3.418,-3.845
0.580,0.225,0.783,-5.798,-2.441,-1.831
0.537,0.206,0.769,-0.916,-3.479,0.122
0.531,0.183,0.767,4.456,0.183,-0.427
0.549,0.136,0.775,6.226,0.549,-1.099
0.561,0.110,0.783,11.353,-3.967,0.427
0.578,0.059,0.801,14.160,-5.859,1.282
0.581,0.038,0.823,16.968,-8.972,-0.488
0.585,0.015,0.860,15.503,-10.071,-2.686
0.586,0.009,0.867,8.972,-7.874,-4.944
0.581,-0.010,0.859,6.042,-4.395,-3.662
0.585,-0.018,0.855,3.357,3.174,0.610
0.582,-0.002,0.860,2.991,5.371,2.747
0.575,0.012,0.860,2.075,6.836,4.700
0.566,0.017,0.848,2.014,6.714,3.845
0.566,0.012,0.850,4.639,4.333,1.465
0.561,0.017,0.868,5.798,2.869,1.099
0.559,0.017,0.870,5.554,3.479,0.366
0.564,0.005,0.870,4.761,4.639,-0.061
0.563,0.003,0.866,2.991,4.517,-0.183
0.566,0.005,0.856,2.563,3.418,-0.305
0.564,0.009,0.853,3.784,1.587,-0.549
0.564,0.007,0.862,4.822,1.831,-0.916
0.569,0.003,0.869,4.944,2.014,-0.671
0.573,-0.001,0.878,4.517,1.709,0.305
0.578,-0.006,0.881,2.136,-0.061,0.732
0.568,-0.000,0.872,0.732,-1.404,0.427
0.559,-0.000,0.855,0.244,0.427,-0.061
0.562,-0.002,0.854,1.831,2.563,0.305
0.546,0.009,0.845,2.014,2.869,0.549
0.538,0.014,0.831,2.197,5.188,0.122
0.558,0.001,0.820,2.686,5.066,-0.610
0.561,0.005,0.824,2.869,-1.221,-1.709
0.552,0.018,0.826,3.601,-3.052,-2.747
0.561,0.006,0.836,7.019,-2.563,-4.883
0.582,-0.025,0.884,7.324,-4.211,-4.822
0.566,-0.021,0.899,3.723,-6.714,-2.991
0.562,-0.017,0.893,1.953,-4.089,-2.136
0.565,-0.017,0.880,-0.671,1.160,-0.610
0.558,-0.010,0.870,-1.831,1.221,0.366
0.553,0.010,0.853,-2.258,1.404,0.671
0.555,0.012,0.845,-1.953,2.808,0.427
0.557,0.014,0.831,-1.465,2.869,0.854
0.552,0.021,0.829,-0.671,2.869,0.977
0.548,0.024,0.820,-0.732,2.808,0.549
0.551,0.020,0.817,-0.183,0.549,-0.549
0.547,0.020,0.818,0.366,-1.160,-1.282
0.545,0.013,0.822,2.319,-0.610,-2.258
0.549,0.008,0.830,3.601,0.671,-2.502
0.565,-0.009,0.847,4.150,0.366,-3.113
0.573,-0.018,0.852,3.540,-1.404,-3.357
0.575,-0.019,0.863,2.136,-2.625,-2.380
0.571,-0.014,0.860,0.366,1.892,-0.366
0.576,-0.015,0.851,0.122,3.906,0.000
0.579,-0.010,0.854,-0.488,2.319,-0.183
0.567,0.007,0.843,-1.099,1.038,-0.305
0.565,0.002,0.836,0.061,1.038,-0.610
0.564,-0.005,0.845,1.160,0.000,-0.854
0.555,0.001,0.845,1.221,-1.465,-1.282
0.554,0.002,0.837,0.977,-0.183,-1.160
0.558,0.004,0.837,0.793,0.793,-0.488
0.560,0.010,0.830,1.099,0.061,-1.099
0.570,0.001,0.831,2.869,-2.319,-3.540
0.583,-0.011,0.848,3.357,-4.089,-3.906
0.578,-0.009,0.852,2.747,-4.456,-2.502
0.577,-0.016,0.855,2.319,-2.625,-1.282
0.570,-0.013,0.867,1.465,-0.977,1.282
0.562,-0.009,0.865,-0.610,-1.465,1.404
0.556,-0.000,0.852,-1.038,-1.648,0.916
0.556,0.004,0.847,-1.160,-0.977,0.977

0.917,0.708,1.175,20.508,11.353,-18.127
0.935,0.782,1.181,35.889,-1.404,-38.574
0.924,0.762,1.152,53.162,5.249,-47.852
0.918,0.722,1.141,59.937,24.109,-33.264
0.848,0.681,1.120,58.899,30.640,-18.005
0.780,0.680,1.094,50.537,35.767,15.869
0.584,0.684,0.978,43.091,31.006,24.231
0.481,0.706,0.905,26.306,-3.418,9.521
0.263,0.716,0.731,21.729,-29.846,-7.568
0.143,0.637,0.632,29.053,-72.937,-45.959
-0.048,0.192,0.451,41.504,-79.529,-62.622
-0.069,-0.131,0.393,63.538,-66.162,-66.956
0.038,-0.896,0.297,64.331,-52.429,-47.119
0.094,-1.243,0.248,47.913,-15.991,20.081
0.082,-1.672,0.164,41.931,6.042,35.889
-0.007,-1.763,0.178,43.640,30.579,-24.841
0.340,-1.846,0.445,43.091,13.184,-77.515
0.685,-1.877,0.591,33.020,-61.951,-154.602
1.087,-1.718,0.715,20.447,-79.529,-150.879
1.052,-1.394,0.643,-16.724,-19.226,-74.036
0.925,-1.304,0.549,-43.762,98.267,29.419
0.581,-1.236,0.320,-48.340,133.179,66.772
0.395,-1.201,0.233,-48.279,111.633,79.102
0.120,-1.127,0.132,-42.358,67.993,63.782
0.094,-1.091,0.138,-23.254,-23.560,26.367
0.190,-1.019,0.322,-19.409,-56.335,17.151
0.210,-0.903,0.453,-29.175,-80.261,26.062
0.156,-0.577,0.621,-34.790,-68.542,34.607
0.144,-0.417,0.650,-36.072,-12.146,38.269
0.216,-0.195,0.672,-34.302,13.184,36.682
0.265,-0.114,0.691,-26.001,29.419,37.354
0.371,0.049,0.748,-20.508,25.146,37.048
0.418,0.129,0.776,-15.442,7.568,28.625
0.501,0.240,0.807,-15.564,-0.671,23.010
0.552,0.284,0.833,-13.245,-10.864,19.714
0.625,0.362,0.928,-9.033,-13.245,23.010
0.634,0.394,0.986,1.831,-7.751,28.198
0.647,0.425,1.058,4.211,-1.831,26.489
0.674,0.414,1.058,-2.075,-5.859,13.611
0.724,0.417,1.083,-4.944,-17.151,5.188
0.672,0.474,1.139,-2.991,-27.344,-2.808
0.647,0.473,1.147,-1.526,-18.494,-2.136
0.657,0.400,1.117,-5.798,0.916,-2.930
0.680,0.349,1.086,-14.954,-11.841,-8.850
0.708,0.279,1.049,-16.052,-25.452,-8.667
0.689,0.262,1.059,-11.963,-38.635,-0.366
0.594,0.237,1.088,-10.559,-34.058,4.639
0.552,0.211,1.083,-11.108,-23.376,8.667
0.525,0.162,1.010,-18.127,1.465,13.000
0.521,0.149,0.956,-22.034,7.874,13.733
0.504,0.146,0.876,-22.888,7.507,11.719
0.495,0.135,0.858,-15.991,3.296,4.517
0.494,0.078,0.847,-12.512,1.465,0.732
0.495,0.045,0.848,-10.010,-0.244,-1.465
0.507,0.009,0.858,-8.057,0.366,-1.343
0.519,-0.010,0.855,-9.277,4.883,1.526
0.544,-0.041,0.842,-9.521,5.310,3.174
0.548,-0.043,0.842,-8.972,2.441,4.272
0.553,-0.046,0.848,-8.606,0.671,2.930
0.557,-0.054,0.852,-6.714,-1.587,-0.610
0.563,-0.076,0.871,-5.493,-1.160,-1.709
0.567,-0.080,0.882,-4.333,-0.183,-0.061
0.572,-0.085,0.893,-4.578,0.427,1.953
0.570,-0.078,0.895,-6.714,3.235,5.005
0.560,-0.056,0.883,-8.362,5.005,5.737
0.548,-0.044,0.854,-11.108,6.287,6.470
0.533,-0.035,0.840,-11.719,5.371,6.653
0.505,-0.019,0.816,-9.827,4.456,6.409
0.504,-0.010,0.811,-7.874,4.150,4.944
0.495,0.007,0.806,-3.967,-0.183,-0.488
0.495,0.004,0.808,-1.465,-1.221,-2.686
0.523,-0.016,0.834,4.089,0.122,-3.479
0.529,-0.019,0.849,5.493,0.305,-2.686
0.519,-0.024,0.857,5.432,1.831,-1.465
0.524,-0.032,0.859,5.676,2.991,-1.770
0.552,-0.044,0.866,5.737,-0.488,-5.310
0.560,-0.048,0.869,4.639,-4.761,-6.653
0.573,-0.056,0.884,4.028,-3.662,-5.188
0.572,-0.057,0.885,2.380,0.549,-0.427
0.566,-0.053,0.872,2.625,2.747,1.160
0.563,-0.051,0.874,3.784,3.052,1.526
0.551,-0.052,0.882,3.540,0.610,0.916
0.542,-0.050,0.887,3.479,-4.822,-0.305
0.516,-0.043,0.902,3.235,-5.432,-0.305
0.503,-0.042,0.901,2.197,-2.502,0.549
0.492,-0.035,0.894,1.953,-0.916,0.793
0.493,-0.027,0.889,0.366,0.305,-0.488
0.508,-0.018,0.871,-0.549,0.000,-1.892
0.516,-0.017,0.862,-0.305,-0.671,-3.662
0.531,-0.022,0.852,0.244,-0.244,-3.784
0.542,-0.026,0.852,0.244,-0.549,-3.784
0.548,-0.026,0.852,-0.427,-1.038,-2.991
0.547,-0.023,0.850,-1.770,0.793,-0.671
0.541,-0.014,0.839,-1.831,2.014,-0.244
0.540,-0.014,0.834,-0.671,2.930,-0.793
0.554,-0.025,0.833,0.000,1.587,-1.709
0.557,-0.025,0.834,0.977,-0.916,-2.380
0.561,-0.035,0.840,1.343,-0.244,-1.648
0.556,-0.039,0.849,1.709,0.427,0.305
0.548,-0.036,0.848,1.709,0.916,1.465
0.544,-0.040,0.856,2.136,1.038,1.709
0.537,-0.042,0.863,2.258,-0.549,1.160
0.529,-0.051,0.868,2.136,-0.916,0.732
0.527,-0.053,0.873,2.625,-0.488,0.854
0.522,-0.052,0.882,2.258,0.427,0.916
0.527,-0.057,0.880,0.427,0.977,0.427
0.529,-0.052,0.875,-0.183,0.305,0.427
0.527,-0.047,0.870,-0.793,1.587,0.488
0.535,-0.049,0.863,-0.610,2.014,0.183
0.538,-0.047,0.862,-0.122,0.244,-0.793
0.544,-0.044,0.857,-0.244,-0.061,-1.221
0.550,-0.049,0.855,-0.183,-0.977,-1.404
0.550,-0.043,0.860,-0.122,-1.648,-1.099
0.544,-0.038,0.861,-0.427,0.122,0.061
0.536,-0.034,0.858,-0.671,1.404,0.732
0.532,-0.029,0.857,-0.549,1.587,1.282
0.528,-0.020,0.853,-0.183,1.404,0.671
0.532,-0.023,0.854,-0.122,-0.305,-0.488
0.524,-0.019,0.857,-0.305,-0.977,-0.488

0.868,0.677,1.155,16.724,9.888,7.507
0.861,0.761,1.156,22.888,9.583,14.282
0.851,0.799,1.149,27.832,15.991,17.761
0.822,0.848,1.147,40.039,29.053,23.437
0.800,0.837,1.137,49.744,23.804,24.841
0.704,0.773,1.080,52.795,13.306,20.203
0.525,0.672,0.995,56.824,-14.771,0.916
0.430,0.603,0.942,63.354,-35.767,-23.315
0.275,0.394,0.834,69.153,-36.499,-34.119
0.219,0.228,0.773,77.209,-15.320,-44.250
0.127,-0.147,0.649,75.562,-0.916,-41.199
0.090,-0.350,0.567,57.983,22.400,-24.719
-0.005,-0.756,0.389,45.349,33.386,-15.381
-0.058,-0.953,0.289,15.137,48.035,-5.859
-0.073,-1.328,0.125,0.916,47.058,-12.756
-0.015,-1.486,0.090,-9.094,28.564,-52.063
0.294,-1.698,0.159,-2.258,14.771,-77.454
0.530,-1.732,0.257,19.470,-6.653,-116.333
0.986,-1.669,0.467,23.376,-9.399,-118.591
1.155,-1.481,0.534,5.493,-2.014,-79.773
1.108,-1.396,0.504,-27.039,17.456,-13.794
0.791,-1.286,0.375,-38.757,27.893,16.846
0.590,-1.214,0.300,-41.992,36.133,55.786
0.265,-1.088,0.196,-35.217,30.457,59.875
0.158,-1.058,0.186,-11.780,2.075,42.542
0.125,-1.052,0.262,-1.587,-16.174,28.259
0.180,-0.982,0.376,-6.348,-53.833,14.221
0.213,-0.673,0.618,-19.348,-66.833,21.118
0.213,-0.522,0.676,-42.419,-44.067,38.818
0.309,-0.304,0.701,-47.607,-13.977,42.236
0.392,-0.222,0.710,-45.349,27.466,51.208
0.458,-0.043,0.759,-38.513,33.691,57.922
0.481,0.027,0.786,-22.461,40.100,58.472
0.573,0.123,0.872,-17.273,38.452,50.598
0.590,0.201,0.928,-15.808,25.940,36.499
0.590,0.367,1.000,-19.958,22.766,31.372
0.615,0.432,1.005,-31.311,20.996,15.808
0.701,0.500,0.971,-33.997,16.785,6.653
0.743,0.505,0.959,-29.785,1.221,-3.479
0.782,0.493,0.983,-23.987,-5.371,-4.150
0.783,0.478,1.017,-11.841,-7.141,-6.287
0.775,0.424,1.072,-10.620,-4.456,-8.484
0.772,0.398,1.064,-21.790,-7.812,-10.925
0.750,0.346,0.983,-28.442,-12.329,-10.681
0.722,0.333,0.936,-30.151,-16.602,-6.897
0.655,0.316,0.882,-25.391,-14.526,-4.272
0.629,0.300,0.877,-13.855,-4.456,-3.174
0.602,0.254,0.875,-10.376,-0.122,-3.723
0.602,0.227,0.869,-10.315,-1.038,-6.653
0.620,0.164,0.846,-12.268,-7.568,-10.010
0.631,0.134,0.838,-14.648,-24.597,-15.625
0.660,0.063,0.827,-14.465,-30.884,-14.954
0.667,0.035,0.832,-10.132,-31.372,-8.789
0.649,0.019,0.863,-6.714,-24.841,-3.540
0.631,0.004,0.877,-3.845,-5.981,6.775
0.627,-0.011,0.866,-4.700,0.916,9.399
0.608,-0.009,0.832,-7.141,4.211,9.888
0.594,-0.001,0.821,-6.714,2.991,9.521
0.577,0.001,0.822,-2.930,1.587,7.324
0.579,-0.003,0.828,-1.404,1.221,5.188
0.592,-0.015,0.837,0.183,-0.122,1.953
0.598,-0.020,0.841,-0.977,1.221,2.258
0.589,-0.025,0.841,-2.197,2.380,2.747
0.594,-0.029,0.836,-2.502,2.014,2.441
0.594,-0.018,0.823,-2.197,2.197,2.563
0.589,-0.015,0.815,-2.014,5.493,3.601
0.608,-0.026,0.799,-1.709,5.188,3.540
0.605,-0.014,0.801,-0.732,-0.183,2.625
0.589,-0.007,0.800,-0.305,-0.732,2.014
0.603,-0.018,0.803,1.221,-1.160,1.160
0.599,-0.013,0.821,1.282,-2.502,1.770
0.583,-0.006,0.820,0.854,-0.183,2.869
0.593,-0.021,0.808,1.526,1.709,2.502
0.599,-0.024,0.808,3.296,-0.122,0.732
0.586,-0.023,0.813,3.784,-1.465,-0.305
0.594,-0.047,0.830,4.578,-2.014,-1.709
0.601,-0.057,0.844,2.197,-5.249,-2.258
0.595,-0.053,0.839,0.610,-5.859,-2.258
0.600,-0.056,0.827,1.099,-2.808,-1.587
0.607,-0.055,0.830,2.625,-2.136,-0.671
0.597,-0.050,0.837,2.930,-1.465,1.038
0.585,-0.050,0.833,2.319,-0.610,1.526
0.584,-0.050,0.830,1.770,-0.061,2.136
0.578,-0.048,0.831,2.075,-0.793,1.892
0.572,-0.044,0.834,2.625,-1.892,0.671
0.563,-0.036,0.830,2.136,-0.854,1.038
0.558,-0.030,0.819,1.770,2.197,1.953
0.557,-0.029,0.822,3.418,-0.671,0.610
0.552,-0.028,0.826,3.601,-1.831,-0.366
0.564,-0.036,0.829,4.761,-2.869,-2.502
0.575,-0.036,0.844,5.310,-3.723,-3.113
0.578,-0.040,0.847,4.517,-2.991,-3.723
0.604,-0.057,0.852,4.150,-3.601,-3.357
0.606,-0.054,0.859,3.601,-5.493,-2.319
0.604,-0.060,0.863,2.747,-4.761,-2.197
0.605,-0.066,0.863,1.038,-4.822,-1.282
0.583,-0.057,0.858,0.061,-5.188,-0.427
0.572,-0.050,0.845,-1.465,-0.977,1.099
0.573,-0.042,0.821,-1.221,1.038,1.709
0.571,-0.037,0.817,-0.061,0.305,1.709
0.565,-0.038,0.817,0.427,-0.916,0.732
0.568,-0.046,0.820,1.526,-3.906,-1.038
0.568,-0.048,0.832,1.648,-4.395,-0.732
0.566,-0.046,0.833,1.099,-1.526,0.610
0.565,-0.045,0.831,1.221,-0.305,0.793
0.561,-0.042,0.832,0.977,-0.183,0.427
0.564,-0.044,0.825,0.244,-0.427,-0.183
0.571,-0.046,0.820,0.488,-1.526,-0.854
0.574,-0.045,0.820,1.404,-0.854,-0.610
0.579,-0.051,0.830,2.441,0.305,-0.977
0.578,-0.052,0.833,1.831,-1.709,-1.404
0.578,-0.055,0.829,1.770,-1.465,-0.977
0.579,-0.055,0.833,2.014,0.183,0.122
0.571,-0.052,0.836,1.526,0.244,0.366
0.566,-0.049,0.830,0.977,0.549,0.061
0.565,-0.045,0.831,1.404,0.793,-0.366
0.568,-0.045,0.835,1.526,0.122,-1.526
0.573,-0.049,0.840,1.160,-0.610,-1.953
0.573,-0.052,0.844,0.183,-1.587,-1.709

0.963,0.691,1.208,31.921,15.442,-4.517
1.005,0.731,1.235,38.818,-1.404,-13.916
1.030,0.742,1.274,42.786,-6.042,-18.555
1.016,0.731,1.234,47.302,5.127,-12.695
1.013,0.724,1.189,52.979,37.598,16.846
0.924,0.726,1.094,55.969,53.162,37.659
0.831,0.727,1.045,57.739,67.017,68.909
0.604,0.789,0.970,57.373,59.509,69.092
0.472,0.823,0.929,47.241,16.418,34.973
0.207,0.721,0.777,36.438,-13.855,6.470
0.105,0.542,0.653,18.372,-77.393,-54.077
0.007,0.064,0.409,18.066,-100.403,-78.735
0.001,-0.226,0.320,34.058,-98.450,-86.670
0.095,-0.958,0.145,42.175,-72.388,-66.406
0.124,-1.301,0.074,46.753,5.981,-2.319
0.068,-1.738,-0.001,45.776,44.739,19.104
0.073,-1.842,0.033,44.800,80.139,-11.963
0.381,-1.934,0.251,45.288,57.861,-64.941
0.643,-1.903,0.382,41.748,-50.964,-168.091
1.025,-1.666,0.544,32.898,-94.360,-179.810
1.092,-1.488,0.566,4.639,-70.007,-113.892
0.910,-1.252,0.474,-9.521,-10.132,-56.641
0.725,-1.233,0.379,-20.935,94.971,38.818
0.337,-1.192,0.251,-19.531,102.661,56.458
0.179,-1.164,0.227,-11.475,32.959,42.908
0.044,-1.101,0.251,-8.545,-18.433,26.611
0.052,-1.072,0.306,-12.756,-95.886,6.104
0.137,-0.938,0.510,-19.409,-110.840,6.531
0.174,-0.745,0.661,-34.668,-94.849,21.790
0.212,-0.611,0.704,-39.001,-68.420,28.564
0.310,-0.343,0.749,-40.161,-5.249,35.278
0.347,-0.271,0.755,-37.781,24.902,43.091
0.402,-0.189,0.782,-34.241,20.447,46.021
0.399,-0.118,0.828,-15.747,9.216,46.570
0.407,0.025,0.932,-4.578,16.296,44.312
0.434,0.085,0.980,4.761,36.621,39.551
0.477,0.190,1.037,1.465,37.109,36.804
0.503,0.224,1.042,-5.615,29.907,31.372
0.606,0.240,1.036,-20.020,6.348,12.207
0.659,0.238,1.037,-24.170,-8.606,-0.183
0.702,0.250,1.039,-23.499,-7.507,-0.916
0.715,0.259,1.021,-23.560,-0.183,-0.793
0.757,0.277,0.960,-28.320,12.878,-1.587
0.746,0.295,0.943,-29.175,9.399,-1.282
0.641,0.321,0.929,-22.034,-2.258,4.089
0.597,0.311,0.929,-16.663,-2.502,6.836
0.560,0.260,0.966,-8.911,-3.723,3.052
0.549,0.227,0.984,-7.996,-19.409,-9.644
0.551,0.158,0.994,-9.521,-25.208,-15.442
0.555,0.132,0.988,-12.268,-23.621,-17.456
0.544,0.080,0.964,-12.268,-17.273,-13.672
0.543,0.062,0.953,-9.705,-0.977,-4.883
0.555,0.045,0.942,-7.812,4.517,-2.136
0.558,0.027,0.934,-5.798,7.690,-4.822
0.600,-0.027,0.904,-5.005,5.188,-10.315
0.632,-0.055,0.891,-3.723,-6.592,-19.409
0.656,-0.116,0.883,-4.028,-11.169,-20.020
0.654,-0.136,0.887,-5.554,-13.550,-16.541
0.624,-0.142,0.891,-6.592,-11.230,-12.878
0.603,-0.143,0.887,-8.362,-0.671,-3.906
0.562,-0.130,0.876,-9.338,4.578,-0.916
0.548,-0.124,0.866,-11.780,6.714,-0.244
0.532,-0.124,0.832,-12.207,4.456,-1.221
0.529,-0.118,0.822,-10.559,-0.061,-2.625
0.513,-0.099,0.817,-8.972,-1.038,-2.075
0.504,-0.098,0.815,-5.615,2.563,0.427
0.500,-0.098,0.817,-3.601,6.042,1.282
0.494,-0.101,0.816,-0.854,10.071,0.854
0.505,-0.106,0.816,0.671,4.333,-4.517
0.531,-0.120,0.829,1.648,-0.854,-7.263
