aX,aY,aZ,gX,gY,gZ
0.236,-0.190,0.986,1.892,0.305,2.014
0.227,-0.185,0.988,2.563,1.465,3.418
0.217,-0.181,0.990,2.258,2.930,3.723
0.210,-0.180,0.985,2.014,5.554,3.601
0.204,-0.190,0.974,1.831,5.737,3.052
0.206,-0.195,0.973,0.977,4.578,2.014
0.209,-0.192,0.975,0.916,5.005,1.221
0.210,-0.188,0.972,-1.099,3.540,-0.122
0.221,-0.181,0.962,-2.502,2.808,-0.488
0.244,-0.182,0.948,-2.075,3.784,-1.709
0.255,-0.181,0.949,-0.854,3.479,-2.075
0.262,-0.179,0.950,0.549,1.770,-1.526
0.261,-0.182,0.952,0.916,1.465,-1.221
0.255,-0.181,0.970,1.648,-0.061,-0.549
0.250,-0.181,0.976,1.404,0.793,0.061
0.242,-0.185,0.964,1.221,2.136,0.122
0.239,-0.185,0.958,0.183,3.052,0.671
0.235,-0.179,0.951,-0.122,3.357,0.793
0.231,-0.177,0.952,-1.038,2.747,0.427
0.226,-0.177,0.965,-2.075,1.404,0.305
0.228,-0.181,0.969,-2.991,0.549,0.000
0.240,-0.185,0.968,-2.197,1.099,-0.427
0.246,-0.189,0.973,-1.953,0.854,-0.244

1.707,-0.208,1.079,57.129,3.235,-20.081
2.048,-0.396,1.215,41.748,-43.396,62.500
1.908,-0.647,1.437,33.630,-62.744,142.883
1.405,-0.761,1.623,30.945,-60.852,177.979
0.738,-0.792,1.785,16.785,-57.434,229.919
0.405,-0.820,1.890,9.399,-57.678,245.239
-0.126,-0.915,2.123,-1.465,-54.871,255.310
-0.329,-0.956,2.207,-12.878,-50.537,251.892
-0.652,-1.026,2.156,-61.768,-38.574,232.727
-0.777,-1.056,2.048,-113.831,-24.048,208.862
-0.964,-1.042,1.777,-128.540,-14.893,196.045
-1.001,-1.022,1.622,-142.273,20.813,165.100
-1.026,-0.991,1.296,-148.315,40.283,149.109
-1.062,-0.950,1.143,-163.818,60.120,114.502
-1.121,-0.814,0.841,-174.011,58.594,89.539
-1.104,-0.736,0.697,-198.730,18.188,27.161
-1.037,-0.620,0.455,-207.947,-11.536,-4.211
-0.982,-0.583,0.351,-208.557,-54.077,-61.035
-0.859,-0.493,0.165,-198.547,-61.523,-82.153
-0.723,-0.402,0.032,-157.166,-33.325,-111.206
-0.618,-0.367,-0.024,-134.766,-5.371,-121.460
-0.412,-0.258,-0.121,-110.535,22.949,-132.935
-0.330,-0.184,-0.142,-99.976,2.197,-143.799
-0.176,-0.069,-0.116,-92.041,-13.550,-151.245
-0.107,-0.043,-0.085,-66.406,-33.875,-164.673
0.045,-0.008,0.017,-50.232,-37.903,-169.800
0.128,0.017,0.072,-23.682,-41.138,-173.523
0.286,0.019,0.157,-14.221,-41.199,-173.035
0.373,0.007,0.193,2.869,-37.415,-172.729
0.590,-0.023,0.268,10.803,-35.706,-172.302
0.819,-0.049,0.334,23.376,-37.354,-168.457
0.907,-0.062,0.363,34.668,-40.710,-158.813
1.017,-0.073,0.401,41.199,-42.480,-152.771
1.054,-0.075,0.420,56.946,-48.950,-137.146
1.070,-0.069,0.509,66.223,-51.880,-126.221
1.047,-0.065,0.582,85.205,-46.997,-98.877
0.992,-0.088,0.748,90.393,-40.161,-84.534
0.950,-0.073,0.828,91.125,-27.161,-57.800
0.819,-0.035,0.934,87.952,-22.034,-47.424
0.762,-0.042,0.958,77.087,-16.479,-37.231
0.718,-0.079,0.979,72.876,-15.320,-36.438
0.714,-0.099,0.996,71.228,-13.733,-31.982
0.723,-0.101,1.034,71.045,-11.230,-27.771
0.730,-0.103,1.043,68.665,-1.221,-17.578
0.700,-0.112,1.032,67.810,2.563,-13.672
0.667,-0.123,1.029,65.552,-2.808,-5.188
0.581,-0.123,1.055,63.721,-8.850,-3.845
0.544,-0.124,1.091,60.608,-20.386,-0.244
0.495,-0.183,1.165,59.265,-25.818,-1.587
0.470,-0.209,1.193,52.979,-27.893,-0.793
0.458,-0.224,1.231,48.523,-20.691,7.019
0.458,-0.227,1.233,43.701,-1.526,19.653
0.474,-0.220,1.171,42.175,2.869,21.423
0.450,-0.208,1.085,35.889,-3.662,22.705
0.421,-0.201,1.085,34.790,-18.250,24.353
0.358,-0.204,1.168,35.095,-23.010,24.780
0.336,-0.217,1.211,28.625,-22.034,24.658
0.335,-0.215,1.214,23.193,-17.090,23.560
0.363,-0.209,1.158,12.268,-5.920,22.827
0.403,-0.232,1.024,10.193,-5.188,24.719
0.365,-0.229,1.007,21.240,-18.005,29.724
0.259,-0.183,1.067,26.917,-22.888,30.701
0.250,-0.192,1.113,22.400,-19.775,36.194
0.266,-0.225,1.137,16.663,-17.517,39.001
0.257,-0.227,1.108,10.864,-9.521,37.354
0.218,-0.209,1.050,10.742,-9.033,34.485
0.202,-0.205,1.038,13.123,-16.174,34.485
0.182,-0.215,1.064,15.259,-18.799,36.560
0.170,-0.226,1.085,21.912,-24.475,32.715
0.103,-0.225,1.102,23.926,-27.893,28.259
0.078,-0.233,1.107,20.935,-23.804,26.367
0.079,-0.265,1.112,17.212,-17.761,27.588
0.086,-0.276,1.102,10.254,-11.230,25.330
0.101,-0.298,1.068,7.935,-11.536,21.423
0.107,-0.290,1.047,4.089,-12.756,18.005
0.113,-0.274,0.993,3.235,-10.315,19.226
0.114,-0.276,0.967,5.432,-1.770,19.775
0.099,-0.286,0.953,6.104,-0.854,18.250
0.097,-0.286,0.960,2.686,-4.456,13.794
0.097,-0.273,0.969,-0.977,-3.601,12.451
0.090,-0.268,0.955,-7.080,2.258,10.376
0.096,-0.266,0.904,-7.935,1.953,7.751
0.114,-0.266,0.892,-5.615,-4.822,3.357
0.141,-0.257,0.921,-2.502,-5.798,2.319
0.163,-0.256,0.953,1.282,-0.244,1.648
0.175,-0.254,0.961,0.366,1.770,1.770
0.182,-0.254,0.973,-2.502,-4.028,0.366
0.175,-0.252,0.982,-4.456,-11.780,-3.235
0.188,-0.261,1.006,-5.554,-12.024,-3.906
0.199,-0.266,1.006,-5.737,-8.545,-2.930
0.211,-0.261,0.994,-3.052,-5.615,-1.770
0.211,-0.253,0.994,3.906,-0.244,-0.854
0.222,-0.254,0.998,4.517,-0.244,-1.587
0.248,-0.260,0.976,0.610,-3.784,-2.930
0.256,-0.260,0.959,0.000,-1.221,-0.610
0.250,-0.251,0.942,1.282,1.770,2.075
0.240,-0.240,0.932,1.648,4.395,6.409
0.211,-0.221,0.910,0.916,3.052,6.897
0.201,-0.214,0.909,0.732,0.610,5.981
0.189,-0.215,0.937,1.770,-4.944,2.319
0.185,-0.220,0.965,1.831,-6.958,0.793
0.189,-0.238,0.994,0.000,-6.714,-0.916
0.201,-0.247,0.992,-1.038,-4.333,-1.038
0.208,-0.236,0.981,-1.038,1.648,1.099
0.209,-0.233,0.972,-1.526,3.540,1.221
0.223,-0.241,0.957,-2.686,1.953,0.549
0.230,-0.244,0.952,-2.563,1.343,0.854
0.231,-0.246,0.943,-1.587,2.747,1.587
0.224,-0.242,0.939,-1.404,2.441,2.136
0.212,-0.230,0.937,-1.526,0.854,1.648
0.211,-0.229,0.943,-0.854,-1.648,0.854
0.204,-0.224,0.953,-0.244,-1.282,1.038
0.204,-0.224,0.950,0.488,0.549,1.892
0.198,-0.222,0.940,1.099,0.000,1.831
0.198,-0.234,0.951,2.197,-3.174,-0.427
0.209,-0.247,0.964,2.258,-4.395,-1.221
0.222,-0.243,0.981,1.282,-2.563,0.427
0.216,-0.238,0.967,0.793,1.038,1.831
0.202,-0.231,0.946,0.244,2.380,1.892

1.131,-0.359,1.265,78.247,-54.871,42.603
1.110,-0.403,1.377,90.454,-61.157,75.195
1.011,-0.526,1.581,85.327,-67.261,90.210
0.737,-0.644,1.842,50.659,-87.402,120.605
0.560,-0.690,1.985,-5.005,-96.924,148.865
0.197,-0.777,2.080,-33.936,-92.590,156.494
-0.131,-0.844,2.015,-79.407,-81.360,163.147
-0.257,-0.846,1.974,-98.816,-67.261,164.246
-0.431,-0.802,1.860,-105.774,-52.856,164.490
-0.489,-0.779,1.761,-125.671,-13.794,166.321
-0.617,-0.735,1.496,-137.817,4.456,166.626
-0.724,-0.660,1.238,-157.349,30.396,159.485
-0.766,-0.615,1.121,-163.513,38.513,149.902
-0.903,-0.508,0.894,-171.082,48.889,124.146
-0.986,-0.467,0.782,-180.725,41.016,84.534
-1.075,-0.415,0.635,-183.960,29.175,57.190
-1.076,-0.406,0.595,-182.007,4.517,-5.737
-1.010,-0.415,0.484,-176.758,-2.686,-35.461
-0.959,-0.407,0.412,-154.053,6.287,-79.041
-0.807,-0.398,0.282,-140.015,22.644,-93.323
-0.721,-0.396,0.226,-120.605,51.758,-111.267
-0.560,-0.358,0.108,-117.554,54.321,-117.371
-0.488,-0.326,0.024,-121.765,37.231,-126.648
-0.361,-0.244,-0.147,-119.995,26.550,-130.920
-0.294,-0.205,-0.200,-97.839,14.587,-140.808
-0.161,-0.133,-0.240,-82.947,10.559,-145.569
-0.086,-0.106,-0.239,-55.542,-4.517,-158.936
0.094,-0.068,-0.194,-43.701,-18.005,-165.833
0.159,-0.052,-0.152,-16.663,-39.124,-170.044
0.281,-0.056,-0.067,-1.038,-43.274,-170.410
0.435,-0.077,0.036,25.635,-51.086,-173.889
0.527,-0.098,0.092,49.377,-51.025,-174.683
0.732,-0.146,0.223,57.617,-51.270,-170.044
0.810,-0.167,0.295,67.444,-50.293,-150.574
0.923,-0.162,0.450,73.242,-43.884,-140.076
0.964,-0.161,0.530,88.440,-19.043,-122.803
1.034,-0.187,0.689,93.750,-7.507,-114.868
1.047,-0.207,0.762,91.614,-3.662,-99.182
1.073,-0.247,0.897,87.952,-10.925,-93.933
1.146,-0.307,1.047,82.153,-28.381,-80.627
1.154,-0.292,1.126,80.505,-28.503,-67.749
1.051,-0.252,1.182,75.256,-4.639,-31.006
0.965,-0.242,1.165,70.923,7.935,-14.038
0.792,-0.233,1.196,66.284,10.071,4.456
0.697,-0.197,1.235,64.697,0.244,2.991
0.637,-0.099,1.301,57.434,-5.310,-2.930
0.645,-0.082,1.287,52.063,0.671,-0.244
0.617,-0.070,1.235,44.617,3.174,2.380
0.602,-0.060,1.229,39.856,-6.958,4.639
0.572,-0.113,1.218,27.161,-20.691,10.864
0.564,-0.117,1.215,32.288,-21.057,14.343
0.531,-0.095,1.205,37.842,-18.433,17.151
0.489,-0.102,1.191,43.762,-10.071,24.414
0.396,-0.126,1.190,44.312,-8.667,26.306
0.378,-0.135,1.184,37.659,-15.869,21.118
0.396,-0.181,1.152,32.410,-22.766,17.395
0.409,-0.196,1.140,27.283,-30.334,20.020
0.431,-0.204,1.120,27.771,-26.978,26.123
0.403,-0.199,1.095,32.776,-14.038,39.612
0.279,-0.168,1.047,35.522,-6.653,43.274
0.226,-0.156,1.054,37.109,-2.380,40.833
0.155,-0.140,1.075,35.156,-8.606,34.485
0.171,-0.182,1.109,24.780,-27.344,22.583
0.194,-0.211,1.115,18.433,-36.255,19.714
0.221,-0.228,1.106,13.000,-41.077,16.541
0.235,-0.242,1.057,15.686,-33.691,19.714
0.169,-0.264,1.061,25.757,-6.165,34.424
0.132,-0.276,1.073,27.527,3.479,37.964
0.099,-0.289,1.102,22.949,-3.357,33.508
0.108,-0.283,1.111,16.602,-11.658,27.527
0.152,-0.273,1.055,4.272,-14.709,17.700
0.171,-0.278,1.000,1.282,-4.456,18.005
0.185,-0.291,0.932,3.296,-1.648,18.555
0.181,-0.298,0.926,9.583,-5.554,16.846
0.154,-0.292,0.952,11.353,-7.568,16.052
0.139,-0.281,0.965,11.658,-6.409,14.587
0.113,-0.257,0.957,10.315,-5.432,13.428
0.103,-0.249,0.948,8.240,-6.348,10.071
0.112,-0.257,0.963,8.423,-7.690,6.836
0.125,-0.266,0.977,9.155,-10.010,-0.061
0.162,-0.293,1.003,8.972,-11.414,-2.747
0.176,-0.297,1.013,7.141,-15.869,-6.958
0.208,-0.302,1.015,5.676,-14.160,-7.385
0.226,-0.310,1.006,2.930,-6.653,-4.395
0.234,-0.303,0.993,2.258,-4.089,-2.563
0.247,-0.294,0.981,-0.366,-1.282,-0.732
0.256,-0.285,0.965,-4.028,-1.770,0.732
0.265,-0.266,0.928,-3.723,-0.427,2.136
0.267,-0.260,0.913,0.000,2.502,4.150
0.258,-0.249,0.906,1.160,2.014,4.639
0.249,-0.245,0.909,1.160,-1.587,3.967
0.239,-0.244,0.911,0.916,-3.174,2.686
0.237,-0.246,0.915,2.441,-3.845,1.160
0.222,-0.243,0.926,3.479,-3.418,1.099
0.215,-0.245,0.930,3.723,-5.371,0.000
0.223,-0.254,0.944,3.662,-6.653,-1.221
0.226,-0.260,0.955,4.272,-7.019,-2.380
0.228,-0.270,0.979,3.845,-6.836,-2.441
0.229,-0.274,0.988,0.610,-5.676,-1.587
0.225,-0.276,0.984,-0.427,-3.723,-0.244
0.218,-0.271,0.978,0.183,0.916,1.587
0.216,-0.261,0.961,0.427,2.075,1.160
0.220,-0.260,0.953,-0.732,0.549,-0.061
0.225,-0.258,0.948,-0.977,-0.366,-0.244
0.231,-0.259,0.948,-0.793,0.183,-0.793
0.240,-0.261,0.949,-1.038,1.343,-0.488
0.236,-0.259,0.944,-0.977,4.028,0.366
0.229,-0.255,0.929,-1.221,3.418,0.122
0.231,-0.254,0.925,-1.953,-0.793,-1.953
0.236,-0.261,0.927,-1.831,-2.319,-2.502
0.236,-0.267,0.929,-0.061,-2.563,-1.892
0.236,-0.269,0.938,0.549,-2.441,-0.916
0.231,-0.265,0.945,1.343,-1.648,0.610
0.225,-0.261,0.951,1.404,-0.854,0.488
0.222,-0.261,0.952,1.038,-0.061,0.183
0.216,-0.264,0.952,0.732,0.000,-0.488
0.221,-0.267,0.949,-0.610,-1.343,-2.258
0.239,-0.270,0.946,-0.671,-1.770,-2.502
0.250,-0.272,0.950,0.305,-0.183,-1.160

1.398,-0.476,0.987,97.473,-62.195,17.639
1.322,-0.554,1.136,112.488,-83.130,67.444
1.055,-0.678,1.491,100.037,-81.177,106.445
0.723,-0.796,1.839,77.271,-78.003,122.498
0.507,-0.799,1.951,2.808,-73.242,156.799
-0.022,-0.737,1.976,-32.410,-65.552,169.312
-0.243,-0.699,1.945,-71.472,-50.415,167.847
-0.439,-0.681,1.899,-85.937,-57.373,151.672
-0.459,-0.701,1.882,-126.648,-92.712,113.464
-0.507,-0.769,1.818,-146.973,-97.717,102.905
-0.533,-0.812,1.599,-172.058,-56.885,102.722
-0.558,-0.813,1.433,-175.781,13.916,123.230
-0.739,-0.721,1.125,-167.297,50.293,133.728
-0.860,-0.636,1.009,-153.503,91.919,125.366
-0.974,-0.502,0.804,-164.001,76.538,101.440
-0.972,-0.453,0.714,-206.177,-10.315,34.241
-0.937,-0.384,0.589,-217.468,-49.316,3.174
-0.916,-0.357,0.563,-200.562,-62.317,-36.194
-0.891,-0.286,0.526,-180.481,-39.978,-44.983
-0.871,-0.245,0.496,-139.771,23.926,-53.406
-0.817,-0.190,0.395,-124.939,49.255,-56.274
-0.779,-0.176,0.331,-106.567,69.458,-76.660
-0.586,-0.161,0.229,-105.286,61.035,-95.825
-0.326,-0.204,0.144,-110.291,18.677,-133.423
-0.212,-0.228,0.110,-98.511,-9.949,-152.405
-0.010,-0.267,0.083,-86.304,-13.123,-155.579
0.101,-0.276,0.083,-60.730,-13.245,-155.579
0.277,-0.244,0.102,-47.546,-11.414,-152.405
0.341,-0.211,0.114,-22.644,0.977,-144.531
0.464,-0.148,0.134,-12.512,7.141,-140.381
0.518,-0.115,0.138,6.165,13.000,-135.376
0.631,-0.057,0.142,14.587,11.719,-134.521
0.668,-0.028,0.151,29.175,3.601,-127.625
0.691,0.031,0.187,36.133,-1.282,-122.620
0.687,0.046,0.221,52.490,-11.963,-115.479
0.701,0.042,0.353,62.378,-17.578,-112.976
0.752,0.049,0.530,80.872,-24.048,-106.934
0.789,0.047,0.605,84.045,-25.452,-104.004
0.820,0.010,0.661,80.811,-27.832,-95.154
0.884,-0.058,0.766,81.055,-27.649,-88.989
0.914,-0.078,0.824,88.745,-19.043,-73.486
0.938,-0.099,0.932,92.529,-11.536,-63.843
0.929,-0.100,0.965,89.966,-0.366,-44.800
0.910,-0.097,0.997,85.327,0.732,-38.391
0.888,-0.105,1.039,80.322,-4.944,-28.564
0.861,-0.127,1.056,75.684,-16.418,-20.142
0.764,-0.147,1.100,73.975,-24.658,-15.625
0.718,-0.152,1.140,69.946,-34.607,-2.808
0.634,-0.181,1.214,65.186,-33.569,2.686
0.602,-0.177,1.234,55.542,-24.048,13.367
0.574,-0.129,1.229,51.880,-16.541,16.846
0.575,-0.116,1.191,44.556,-6.592,16.235
0.562,-0.138,1.071,41.077,-9.521,15.137
0.528,-0.154,1.050,41.443,-25.818,16.296
0.467,-0.158,1.106,45.166,-32.776,16.724
0.449,-0.160,1.143,50.537,-36.133,19.226
0.448,-0.179,1.168,50.049,-32.349,22.217
0.448,-0.190,1.143,42.725,-20.447,29.724
0.407,-0.192,1.066,38.391,-18.555,33.142
0.353,-0.194,1.065,36.133,-27.283,36.194
0.290,-0.202,1.118,36.682,-32.166,32.898
0.279,-0.222,1.140,32.043,-35.950,28.687
0.246,-0.253,1.157,28.076,-34.241,29.297
0.231,-0.256,1.172,20.142,-27.649,34.973
0.177,-0.265,1.149,15.869,-22.827,37.231
0.160,-0.274,1.120,10.681,-13.550,39.368
0.135,-0.279,1.097,10.742,-9.888,40.833
0.119,-0.267,1.087,10.559,-9.888,37.842
0.103,-0.263,1.081,5.310,-18.372,30.212
0.072,-0.269,1.082,1.953,-19.592,27.222
0.059,-0.275,1.083,-2.258,-11.414,25.391
0.043,-0.262,1.067,-2.686,-4.517,25.208
0.048,-0.263,1.038,-3.357,3.601,22.949
0.072,-0.247,0.978,-2.747,3.784,21.851
0.076,-0.232,0.964,2.502,2.563,19.287
0.077,-0.225,0.969,4.517,1.221,17.029
0.090,-0.235,0.993,2.563,-5.249,10.986
0.098,-0.238,0.995,-0.183,-5.920,6.104
0.125,-0.236,0.966,0.244,-3.052,4.456
0.140,-0.231,0.951,2.869,0.366,2.441
0.166,-0.234,0.944,3.967,0.549,1.587
0.172,-0.236,0.948,5.005,0.366,0.732
0.180,-0.246,0.966,6.958,1.221,-0.244
0.191,-0.249,0.979,4.333,0.122,-1.465
0.214,-0.245,0.981,1.526,-2.075,-2.197
0.216,-0.246,0.976,0.061,-0.977,-3.113
0.234,-0.253,0.978,0.793,1.099,-2.930
0.245,-0.245,0.975,1.648,4.211,-1.526
0.257,-0.233,0.950,2.197,6.287,-0.549
0.264,-0.246,0.947,2.686,2.502,-1.282
0.277,-0.251,0.968,1.892,-3.723,-3.113
0.276,-0.247,0.969,0.427,-5.737,-2.686
0.252,-0.257,0.959,1.343,-1.038,0.122
0.247,-0.259,0.967,2.136,4.395,3.845
0.241,-0.240,0.970,0.610,2.441,3.235
0.235,-0.229,0.958,-1.465,0.000,1.465
0.221,-0.228,0.944,-1.038,0.549,1.221
0.222,-0.222,0.947,-1.343,-1.892,-0.793
0.231,-0.223,0.940,0.061,-2.747,-3.113
0.242,-0.244,0.939,2.502,-1.953,-2.991
0.243,-0.251,0.957,4.150,-2.991,-2.014
0.251,-0.262,0.977,1.770,-4.272,-1.770
0.252,-0.269,0.976,0.183,-3.357,-0.122
0.243,-0.267,0.985,1.404,-1.343,0.854
0.235,-0.263,0.986,1.770,2.747,2.319
0.215,-0.253,0.974,0.854,3.601,2.625
0.216,-0.248,0.966,-2.197,1.892,1.221
0.231,-0.240,0.939,-2.869,1.648,1.038
0.234,-0.235,0.928,-0.305,3.296,2.319
0.227,-0.227,0.923,1.343,3.784,2.563
0.219,-0.227,0.925,1.343,0.366,0.366
0.227,-0.234,0.941,-0.061,-3.357,-1.587
0.241,-0.245,0.946,-0.610,-5.310,-2.625
0.263,-0.252,0.961,0.793,-3.052,-1.160
0.261,-0.246,0.967,2.563,3.052,3.357
0.242,-0.233,0.953,2.197,4.822,4.456
0.234,-0.229,0.945,0.366,3.113,3.479
0.233,-0.226,0.934,-0.122,1.892,2.502
0.235,-0.228,0.930,1.221,1.770,1.648

0.938,-0.317,1.476,50.598,-29.724,70.190
0.848,-0.356,1.534,22.156,-45.471,92.590
0.652,-0.427,1.548,-2.380,-52.917,114.563
0.525,-0.448,1.573,-11.475,-55.969,125.061
0.290,-0.457,1.642,-23.560,-58.960,140.503
0.202,-0.454,1.667,-36.316,-62.439,141.724
0.033,-0.472,1.693,-48.157,-65.979,138.000
-0.057,-0.499,1.679,-82.520,-74.219,127.319
-0.257,-0.549,1.560,-99.548,-76.599,120.056
-0.342,-0.563,1.485,-115.479,-73.425,100.220
-0.433,-0.576,1.357,-115.845,-68.115,89.294
-0.487,-0.594,1.250,-112.976,-50.293,70.313
-0.508,-0.592,1.195,-110.474,-23.804,53.528
-0.559,-0.568,1.074,-111.145,-10.132,45.166
-0.590,-0.548,1.005,-117.126,10.742,27.344
-0.644,-0.499,0.844,-121.094,19.714,16.357
-0.658,-0.465,0.751,-125.366,40.466,-8.240
-0.670,-0.365,0.553,-126.160,49.500,-19.775
-0.673,-0.320,0.453,-124.146,60.120,-43.030
-0.639,-0.233,0.261,-121.887,59.998,-56.763
-0.599,-0.214,0.179,-114.807,41.565,-87.341
-0.485,-0.203,0.071,-107.666,29.968,-101.807
-0.412,-0.206,0.036,-87.219,23.743,-122.192
-0.249,-0.203,-0.043,-78.186,27.039,-128.601
-0.150,-0.175,-0.091,-68.176,20.691,-137.207
0.028,-0.095,-0.143,-62.256,9.888,-138.367
0.154,-0.030,-0.072,-40.222,-5.737,-134.521
0.205,0.001,-0.017,-26.306,-6.165,-131.653
0.347,0.045,0.078,-3.967,-4.700,-132.385
0.444,0.050,0.127,0.366,-11.047,-134.399
0.573,0.049,0.214,3.845,-33.508,-128.052
0.620,0.038,0.260,20.447,-35.828,-114.380
0.704,-0.009,0.371,32.349,-29.663,-108.093
0.737,-0.020,0.442,49.744,-23.376,-99.487
0.772,-0.033,0.616,51.819,-26.001,-95.886
0.784,-0.048,0.696,49.622,-26.550,-83.801
0.807,-0.054,0.794,50.720,-20.142,-78.003
0.826,-0.054,0.802,55.176,-4.883,-69.580
0.849,-0.094,0.810,56.702,-3.662,-63.904
0.853,-0.113,0.845,64.026,-8.362,-47.729
0.834,-0.126,0.985,68.604,-9.216,-39.612
0.812,-0.115,1.054,70.374,-5.188,-24.231
0.744,-0.112,1.102,65.735,-2.747,-17.212
0.693,-0.114,1.088,55.847,-4.211,-3.723
0.582,-0.121,1.096,56.580,-7.263,0.061
0.543,-0.114,1.139,65.979,-17.090,-1.465
0.494,-0.099,1.201,67.200,-21.423,-5.188
0.497,-0.099,1.205,55.481,-28.687,-1.160
0.465,-0.124,1.148,50.049,-30.762,3.601
0.427,-0.127,1.125,54.199,-31.677,7.385
0.328,-0.166,1.170,58.350,-33.447,8.301
0.293,-0.185,1.234,59.814,-38.818,9.216
0.269,-0.211,1.370,55.725,-38.147,9.094
0.273,-0.213,1.390,41.687,-25.513,10.315
0.294,-0.182,1.305,33.875,-16.846,12.695
0.287,-0.172,1.247,23.987,-10.376,16.846
0.244,-0.185,1.170,22.888,-15.564,15.503
0.221,-0.187,1.164,22.705,-27.039,13.611
0.190,-0.209,1.214,23.499,-24.780,17.212
0.142,-0.232,1.270,28.259,-8.789,24.841
0.109,-0.237,1.277,28.259,-2.319,25.085
0.081,-0.235,1.228,17.029,-1.648,17.029
0.092,-0.244,1.183,8.606,-5.249,11.414
0.150,-0.256,1.107,-1.465,-12.451,5.615
0.170,-0.258,1.082,-1.831,-13.550,7.629
0.144,-0.239,1.068,4.333,-7.263,17.822
0.113,-0.230,1.059,7.202,-1.099,20.691
0.064,-0.230,1.027,7.019,6.470,20.203
0.053,-0.224,1.015,4.456,4.822,18.372
0.069,-0.223,1.000,-1.953,-4.028,10.620
0.087,-0.230,0.994,-5.554,-7.751,3.357
0.122,-0.240,0.985,-5.188,-5.859,1.770
0.155,-0.249,0.963,-3.723,0.183,2.808
0.155,-0.242,0.954,-2.686,1.648,7.874
0.129,-0.219,0.960,-1.587,1.892,9.033
0.122,-0.213,0.963,1.282,3.113,5.920
0.136,-0.208,0.961,1.648,2.563,2.869
0.147,-0.207,0.961,0.732,-1.343,-2.197
0.174,-0.213,0.969,0.427,-2.563,-3.906
0.189,-0.217,0.964,1.221,-1.099,-6.104
0.220,-0.228,0.954,2.197,0.122,-6.348
0.233,-0.235,0.958,4.028,0.916,-5.188
0.248,-0.248,0.955,4.700,1.404,-4.395
0.254,-0.253,0.958,5.737,-0.732,-2.380
0.250,-0.254,0.976,5.798,-3.296,-1.038
0.219,-0.253,1.018,3.967,-5.981,1.953
0.206,-0.257,1.020,-0.854,-4.456,3.296
0.193,-0.261,1.010,-2.625,-3.296,4.456
0.184,-0.257,1.010,-4.150,2.014,7.080
0.167,-0.233,0.994,-4.456,6.165,7.446
0.168,-0.220,0.973,-6.775,8.606,6.104
0.179,-0.203,0.937,-7.690,5.920,5.066
0.185,-0.198,0.931,-5.676,2.258,3.296
0.186,-0.199,0.938,-3.784,1.099,3.052
0.187,-0.200,0.941,-1.404,-0.305,1.892
0.198,-0.210,0.941,-0.854,-0.610,1.038
0.205,-0.216,0.944,0.183,-2.808,0.305
0.214,-0.220,0.956,0.793,-3.418,0.610
0.223,-0.227,0.956,2.075,-2.319,0.854
0.228,-0.235,0.961,1.953,-4.211,1.282
0.229,-0.243,0.974,0.488,-5.188,2.075
0.224,-0.241,0.964,-2.075,-2.747,4.028
0.203,-0.221,0.934,-1.404,-0.610,5.005
0.179,-0.193,0.943,2.197,0.854,4.822
0.180,-0.188,0.953,2.258,-2.563,1.160
0.183,-0.187,0.962,2.258,-4.089,-0.488
0.181,-0.193,0.975,3.906,-4.028,-1.221
0.171,-0.211,0.998,3.662,-3.296,-0.977
0.174,-0.221,0.989,1.587,-2.563,-1.709
0.192,-0.244,0.966,1.038,-4.578,-2.747
0.198,-0.250,0.975,1.404,-9.155,-3.052
0.187,-0.244,1.001,1.160,-8.057,-1.526
0.175,-0.233,0.991,-1.587,-1.709,0.854
0.170,-0.227,0.940,-2.319,0.122,0.671
0.174,-0.225,0.928,-1.038,-0.793,0.000
0.189,-0.226,0.935,0.183,-0.610,-0.183
0.201,-0.231,0.944,1.038,0.183,-0.244
0.210,-0.223,0.949,0.122,-0.366,0.000
0.206,-0.217,0.941,-0.488,-1.343,0.488

1.336,-0.023,1.166,67.261,49.500,44.128
1.368,0.185,1.341,89.966,38.208,65.674
1.273,0.122,1.554,111.572,-27.527,94.421
0.962,-0.355,2.231,112.671,-64.941,112.488
0.809,-0.640,2.617,78.186,-93.323,159.851
0.497,-1.063,2.925,-29.846,-40.466,196.411
0.050,-1.191,2.318,-77.087,-11.414,203.552
-0.406,-1.142,1.589,-105.164,16.113,191.528
-0.521,-1.094,1.394,-104.675,3.296,151.062
-0.579,-0.969,1.292,-108.215,-15.686,129.883
-0.618,-0.783,1.099,-132.385,-15.991,101.990
-0.675,-0.688,0.899,-167.419,21.606,85.144
-0.833,-0.535,0.476,-180.176,30.334,77.148
-0.900,-0.484,0.319,-182.068,22.644,50.598
-0.934,-0.451,0.166,-173.462,10.498,27.344
-0.885,-0.430,0.130,-148.865,-19.226,-27.893
-0.763,-0.431,0.119,-132.568,-27.344,-52.612
-0.622,-0.451,0.169,-96.313,-17.639,-85.510
-0.536,-0.432,0.195,-84.656,-4.883,-94.055
-0.357,-0.365,0.198,-83.313,12.573,-98.816
-0.278,-0.332,0.180,-93.018,9.888,-96.436
-0.187,-0.272,0.156,-92.896,5.249,-94.604
-0.154,-0.247,0.151,-81.970,0.671,-93.506
-0.090,-0.190,0.146,-73.120,2.136,-92.407
-0.079,-0.159,0.154,-52.368,8.972,-88.989
